district,year,avg_tmax,avg_tmin,avg_tmean,max_tmax,min_tmin,annual_rainfall,rainy_days,heavy_rain_days,very_heavy_rain_days,HDD_10,HDD_15,HDD_18
Amethi,1966,33.130684,19.057014,26.09385,46.64,4.96,699.7866,49,1,0,0.0,3.7750006,115.835
Amethi,1967,31.988602,18.74411,25.366356,43.82,3.38,861.6626,62,0,0,0.0,18.324999,122.869995
Amethi,1968,31.80694,18.493935,25.150436,43.54,4.1,740.12177,51,2,0,0.0,31.330002,176.18001
Amethi,1969,32.608685,19.190823,25.899754,44.73,4.34,1041.5096,60,0,0,0.0,15.3600025,144.23
Amethi,1970,31.962412,18.851452,25.406933,45.22,5.14,1149.7614,69,2,0,0.0,8.694998,163.095
Amethi,1971,30.694082,18.326878,24.51048,40.5,4.13,1532.9259,91,3,1,0.0,21.670002,171.12
Amethi,1972,32.478554,18.951038,25.714796,45.27,3.64,656.40466,47,1,1,0.0,30.98,166.24501
Amethi,1973,32.22474,19.516987,25.870863,43.98,3.93,593.42444,61,0,0,0.0,28.134998,133.595
Amethi,1974,32.541725,18.773096,25.657412,44.32,3.01,832.21423,42,2,0,0.0,35.09,197.79001
Amethi,1975,32.06808,18.588192,25.328136,44.41,4.4,1222.6794,53,6,1,0.0,17.914999,178.925
Amethi,1976,32.128468,18.551394,25.339931,44.06,4.59,763.3459,53,0,0,0.0,11.924998,130.16501
Amethi,1977,32.027863,18.985342,25.506603,44.03,4.36,669.3096,53,0,0,0.0,28.77,142.93
Amethi,1978,31.505123,18.87674,25.190933,45.2,4.13,1016.5833,74,2,0,0.0,31.909996,178.38
Amethi,1979,32.70789,19.041672,25.87478,45.23,6.73,629.04095,47,0,0,0.0,4.295001,103.770004
Amethi,1980,32.029564,19.264837,25.6472,44.41,4.18,1618.3597,64,7,0,0.0,16.33,127.54501
Amethi,1981,31.296303,18.648136,24.97222,43.15,5.91,1008.33765,45,3,0,0.0,13.859998,155.08499
Amethi,1982,31.410164,18.588657,24.99941,42.44,6.1,981.93494,65,2,0,0.0,4.9299974,129.915
Amethi,1983,30.497343,18.332493,24.414919,43.05,4.24,1217.1483,68,1,0,0.03999996,85.520004,234.81999
Amethi,1984,31.694042,18.743525,25.218784,44.58,5.08,1061.7476,57,2,1,0.0,22.290003,172.01001
Amethi,1985,32.221344,19.310575,25.765959,44.3,7.0,910.5959,61,0,0,0.0,3.909999,87.52
Amethi,1986,31.60937,18.884905,25.247137,44.15,4.39,956.9329,55,0,0,0.0,21.410004,126.25
Amethi,1987,32.640682,19.324522,25.982603,44.76,5.91,729.7993,47,0,0,0.0,9.385,116.76
Amethi,1988,32.465847,19.158743,25.812294,45.18,5.48,1000.6891,64,0,0,0.0,2.494999,72.45
Amethi,1989,31.777288,18.814713,25.296,42.15,4.43,647.75104,52,1,0,0.0,39.72,167.02
Amethi,1990,31.538084,18.81515,25.176617,43.22,3.25,993.65,59,2,0,0.0,24.565002,103.060005
Amethi,1991,32.25044,18.631973,25.441206,42.87,4.04,871.9275,56,1,0,0.0,35.97,142.495
Amethi,1992,32.387787,18.61847,25.503128,44.42,4.16,898.0868,56,1,0,0.0,23.174997,160.005
Amethi,1993,32.262768,19.283068,25.772919,43.71,5.25,642.96875,49,1,0,0.0,13.910003,120.465004
Amethi,1994,32.07852,19.442877,25.7607,44.43,6.47,935.9226,63,2,0,0.0,6.669998,85.079994
Amethi,1995,32.42504,19.804659,26.11485,45.15,5.46,986.95825,70,1,0,0.0,18.740002,116.700005
Amethi,1996,32.015465,19.04011,25.527786,44.91,5.49,1070.0612,69,1,0,0.0,7.3150015,122.475006
Amethi,1997,30.91789,18.871698,24.894793,42.54,5.12,429.34,39,0,0,0.0,38.879997,200.86499
Amethi,1998,31.781889,19.945124,25.863506,44.6,5.25,821.71857,62,0,0,0.0,39.49,147.54001
Amethi,1999,32.028603,19.59359,25.811096,43.98,4.9,1112.8958,79,2,0,0.40499973,46.82,160.98999
Amethi,2000,31.516556,19.061394,25.288975,41.78,5.31,714.2182,64,0,0,0.0,30.42,139.54001
Amethi,2001,31.813316,19.276411,25.544863,43.08,4.44,961.231,67,0,0,0.0,34.585003,162.545
Amethi,2002,32.148495,19.836437,25.992466,43.65,4.5,588.10956,53,0,0,0.0,16.21,114.26
Amethi,2003,31.163506,19.33411,25.24881,44.61,2.84,937.67926,68,0,0,14.914999,135.75,263.59
Amethi,2004,31.610847,19.548004,25.579428,43.49,4.71,572.3273,49,0,0,1.0100002,57.38,193.61
Amethi,2005,32.20255,19.560932,25.88174,45.55,5.83,699.43585,53,0,0,0.0,4.294999,126.22
Amethi,2006,32.45485,19.406029,25.930439,42.87,4.07,545.9019,45,0,0,0.0,17.990004,98.665
Amethi,2007,31.941917,18.794,25.367958,44.08,5.46,673.8934,62,0,0,0.0,15.719998,132.455
Amethi,2008,31.46287,19.442158,25.452515,42.86,4.24,987.7418,64,0,0,0.0,23.789999,126.475
Amethi,2009,32.512386,19.88896,26.200672,44.15,6.87,717.7228,52,3,0,0.0,11.444999,73.94999
Amethi,2010,32.489998,20.287233,26.388617,44.16,5.65,691.26013,55,0,0,0.0,59.105,177.44
Amethi,2011,31.303288,19.29978,25.301533,42.16,3.83,1053.0645,51,4,0,4.615,79.80499,211.08499
Amethi,2012,31.824919,19.076832,25.450872,44.45,4.96,973.04126,50,3,1,0.0,51.530003,194.78
Amethi,2013,31.048164,18.888165,24.968164,42.65,1.64,1078.0251,63,2,0,7.5149984,72.145,193.60999
Amethi,2014,31.235287,18.891579,25.063435,45.080517,4.834724,526.5212,45,0,0,0.0,74.99925,260.77527
Amethi,2015,31.893847,19.834538,25.864193,45.376274,6.094386,447.3252,43,0,0,0.0,52.435593,196.20612
Amethi,2016,32.480305,19.798925,26.139616,43.374092,4.3700595,687.554,62,0,0,0.0,13.863282,97.000206
Amethi,2017,32.457645,19.609941,26.033794,44.43876,3.76611,430.82092,39,0,0,0.0,13.042868,102.90711
Amethi,2018,32.30594,18.998804,25.65237,44.13442,4.434754,679.6117,48,0,0,0.0,39.97761,177.09764
Amethi,2019,31.397514,19.409262,25.403389,44.743034,3.109939,669.18,55,2,0,6.588046,60.882027,208.4863
Amethi,2020,30.81894,19.212318,25.015627,44.069393,4.724036,639.205,61,0,0,0.0,39.101463,198.8903
Amethi,2021,31.326681,19.337603,25.332142,41.8128,4.9436755,730.0316,59,1,0,0.0,43.86681,164.87955
Amethi,2022,31.88027,19.500923,25.690598,43.657692,5.260952,536.2728,51,0,0,0.74341583,49.58538,199.57928
Amethi,2023,31.476889,19.528252,25.502571,42.06507,3.7894354,496.49097,51,0,0,2.5700865,63.393673,168.91724
Amethi,2024,32.05287,19.991646,26.022259,45.93885,5.0920916,593.6661,47,0,0,0.4745674,63.095993,196.37503
Amethi,2025,31.52929,19.346193,25.43774,42.815617,6.3371925,602.6153,56,0,0,0.0,36.478844,163.40561
Amroha,1966,32.28077,17.875479,25.078123,46.48,4.83,763.61444,50,1,0,0.0,16.850002,195.08
Amroha,1967,31.17263,17.759918,24.466274,44.17,3.62,1115.7561,62,0,0,0.0,51.62,224.035
Amroha,1968,31.14724,17.491777,24.31951,43.39,3.45,681.526,46,2,0,0.0,94.08,316.015
Amroha,1969,31.93981,18.024328,24.982069,44.11,3.09,948.51215,55,2,0,0.0,51.894997,250.67
Amroha,1970,31.565342,17.697342,24.631344,44.89,4.05,804.88446,62,1,0,0.0,50.424995,275.125
Amroha,1971,30.462355,17.34915,23.905752,40.64,3.34,802.6283,58,0,0,0.0,73.5,277.69
Amroha,1972,31.678633,17.73847,24.708551,44.93,2.8,680.11194,34,4,0,0.0,78.795006,285.2
Amroha,1973,31.290192,18.201479,24.745836,44.79,1.77,1123.9906,75,2,0,5.665001,106.52501,290.635
Amroha,1974,31.811697,17.674986,24.743343,43.6,1.4,601.1468,43,0,0,0.3899994,103.634995,326.72
Amroha,1975,30.657232,17.722412,24.189823,43.44,4.24,1162.7626,50,3,0,0.0,79.255,319.49
Amroha,1976,30.983032,17.863224,24.423128,44.28,4.65,846.91437,51,2,0,0.0,34.920006,212.10501
Amroha,1977,31.11981,17.890274,24.505041,43.91,3.55,1301.3561,78,3,0,0.26500034,67.575005,224.455
Amroha,1978,31.115973,17.722878,24.419424,44.61,3.03,1314.4474,68,4,1,0.0,71.755005,285.3
Amroha,1979,31.926985,18.026848,24.97692,44.2,4.48,499.84106,41,0,0,0.0,37.894997,235.155
Amroha,1980,31.641775,18.2888,24.965286,43.84,3.79,820.8118,58,0,0,0.115000725,55.495,230.5
Amroha,1981,31.190357,17.84981,24.520082,44.37,4.39,686.863,52,0,0,0.0,52.03,256.28998
Amroha,1982,30.540081,17.794247,24.167164,42.68,5.32,682.38257,55,0,0,0.0,39.844997,279.205
Amroha,1983,30.385288,17.388493,23.88689,43.12,3.45,1253.6117,68,3,0,0.0,97.085,297.895
Amroha,1984,31.392677,17.615519,24.504099,44.46,3.43,836.0162,58,1,0,0.0,93.200005,308.765
Amroha,1985,31.29211,18.035425,24.663769,43.15,4.96,1003.68085,58,0,0,0.0,61.995,247.20001
Amroha,1986,31.098793,17.684027,24.39141,43.83,4.12,924.21545,51,3,0,0.0,79.454994,276.03
Amroha,1987,32.695477,18.25874,25.477112,44.23,4.46,405.63153,28,0,0,0.0,24.175,181.91
Amroha,1988,31.93746,18.428717,25.183086,45.91,3.98,1246.5143,67,2,0,0.0,17.260002,155.94
Amroha,1989,31.191864,17.467533,24.329699,42.9,3.21,769.0118,45,2,0,0.21999931,100.215,327.57
Amroha,1990,30.929342,17.976192,24.452766,43.09,3.72,1398.1696,66,2,1,0.3249998,45.045002,214.725
Amroha,1991,31.585752,17.934795,24.760275,42.41,2.88,1012.9496,52,5,1,1.8450003,89.47,247.19
Amroha,1992,31.171474,17.791586,24.481531,44.12,4.04,1051.9623,46,3,0,0.0,47.405,249.955
Amroha,1993,31.503342,18.306438,24.90489,43.68,4.02,811.7865,53,2,0,0.0,52.435,206.16
Amroha,1994,31.763672,18.089699,24.926685,45.17,4.92,894.29926,57,1,0,0.0,30.665,193.635
Amroha,1995,31.436495,18.231808,24.83415,45.96,3.5,1161.0547,58,3,0,0.0,64.284996,259.875
Amroha,1996,31.071201,17.900436,24.485819,43.3,3.83,1228.6608,64,2,1,0.0,44.35,250.82
Amroha,1997,29.736465,17.808193,23.77233,41.97,3.65,414.91916,29,1,0,0.5799999,116.0,343.445
Amroha,1998,31.024605,18.810493,24.91755,45.23,4.03,1331.1417,67,1,0,0.0,64.689995,250.145
Amroha,1999,31.6683,18.616684,25.142492,43.82,5.2,987.6227,63,1,1,0.069999695,85.615005,260.95502
Amroha,2000,30.798006,18.118006,24.458006,41.43,4.18,1301.1108,63,3,0,0.0,57.635002,270.61002
Amroha,2001,31.204712,18.421864,24.813286,42.3,4.4,691.05743,57,0,0,0.0,82.090004,259.81
Amroha,2002,31.590683,18.96915,25.279917,43.48,4.39,775.4606,44,1,1,0.0,57.254997,230.49
Amroha,2003,30.406933,18.527014,24.466974,44.17,4.01,1100.7753,67,2,0,4.7250004,156.405,355.785
Amroha,2004,31.062267,18.867514,24.964891,44.05,4.6,782.9291,41,2,0,0.05000019,99.96,270.115
Amroha,2005,31.033726,18.188795,24.611261,45.49,4.58,1052.7427,46,5,1,0.0,74.595,283.675
Amroha,2006,31.795807,18.876713,25.336262,42.25,2.88,601.02637,32,1,1,0.0,42.045,170.335
Amroha,2007,31.164055,18.485863,24.82496,43.71,3.29,710.84534,55,0,0,0.0,63.170002,233.98999
Amroha,2008,31.02153,18.296148,24.658838,42.69,3.05,732.79083,50,0,0,0.0,88.54,248.945
Amroha,2009,32.206932,18.671041,25.438988,43.92,5.03,612.83685,34,0,0,0.0,32.055,161.545
Amroha,2010,31.939672,19.016438,25.478056,44.42,5.03,1272.3226,57,2,0,0.0,75.880005,257.815
Amroha,2011,30.88915,18.410137,24.649645,42.63,3.81,979.24384,76,1,0,6.6399994,103.075,286.075
Amroha,2012,31.295572,18.268744,24.782158,45.13,2.9,579.89624,55,0,0,0.0,102.060005,298.215
Amroha,2013,30.848577,18.275232,24.561903,44.43,1.83,794.08344,53,0,0,10.994999,99.255,280.695
Amroha,2014,31.044193,18.268274,24.656235,45.12457,4.2410593,589.95184,36,0,0,0.0,114.52365,327.9222
Amroha,2015,31.084381,18.752546,24.918465,43.58945,4.7534666,759.7926,49,1,0,0.0,85.597244,258.9743
Amroha,2016,32.15831,19.052977,25.605642,44.05146,4.5915203,864.1763,45,0,0,0.0,33.174397,160.56262
Amroha,2017,31.964165,18.575567,25.269865,44.39443,2.9965339,764.0616,54,0,0,0.0,35.92675,180.95744
Amroha,2018,31.799326,18.18202,24.990673,44.583797,3.4692986,819.16095,41,0,0,0.0,60.462456,239.93721
Amroha,2019,30.682154,18.337597,24.509876,44.804493,3.47566,655.1472,45,0,0,7.194142,125.03031,354.77646
Amroha,2020,30.910282,18.160336,24.535309,44.695755,3.49524,593.9207,42,0,0,0.0,108.43669,304.2145
Amroha,2021,31.425451,18.569134,24.997292,42.068573,4.389617,904.357,49,1,0,0.0,62.048244,226.23557
Amroha,2022,31.577465,18.998772,25.288118,44.095066,5.286742,848.53986,51,0,0,0.0,99.83204,286.9975
Amroha,2023,30.897455,18.430922,24.664188,42.995922,3.060628,1089.6338,63,2,1,0.8650913,69.07302,227.08582
Amroha,2024,31.069622,18.951538,25.01058,45.531204,4.834322,921.3772,47,1,0,0.0,112.941574,320.36075
Amroha,2025,30.76858,18.76374,24.766161,42.16544,5.9426684,962.037,54,3,0,0.0,38.73609,183.36635
Auraiya,1966,33.38063,18.789972,26.0853,47.08,3.63,670.9125,41,1,0,0.0,6.1849995,144.555
Auraiya,1967,32.18181,18.528328,25.355068,45.29,2.72,1189.1996,56,4,1,0.0,32.385002,156.895
Auraiya,1968,32.136883,18.265272,25.201078,44.5,2.93,540.9211,38,0,0,0.0,49.210003,215.865
Auraiya,1969,33.07704,19.0883,26.08267,45.74,3.63,791.01404,52,1,0,0.0,19.055,166.455
Auraiya,1970,32.438877,18.638657,25.538769,46.13,4.48,879.76587,46,1,1,0.0,16.36,182.615
Auraiya,1971,31.153152,18.04337,24.59826,41.82,3.76,940.68,72,0,0,0.0,41.050003,216.775
Auraiya,1972,32.793633,18.47112,25.632378,45.94,2.63,480.8611,43,0,0,0.0,42.944996,195.95
Auraiya,1973,32.58948,18.770931,25.680206,46.14,2.69,517.32574,50,0,0,0.0,56.939995,195.905
Auraiya,1974,32.64419,18.348192,25.496193,44.39,1.64,657.07794,49,0,0,0.0,68.9,257.45502
Auraiya,1975,31.921724,18.227232,25.074478,45.24,3.93,856.4338,64,1,0,0.0,38.135002,232.23001
Auraiya,1976,32.303032,18.642296,25.472664,45.37,4.08,554.61334,41,0,0,0.0,22.545002,151.40001
Auraiya,1977,32.25444,18.712933,25.483685,44.39,3.69,786.53033,51,1,0,0.0,43.085,161.6
Auraiya,1978,31.98474,18.457289,25.221014,45.77,3.2,878.34467,65,1,0,0.0,43.965,215.64499
Auraiya,1979,32.86992,18.773836,25.821878,45.13,5.6,561.564,49,0,0,0.0,17.215,156.53
Auraiya,1980,32.36959,19.030874,25.700233,45.06,3.92,1243.3536,53,1,0,0.0,27.509995,162.515
Auraiya,1981,31.945944,18.296246,25.121096,45.12,4.57,810.39795,45,1,0,0.0,32.384995,192.23
Auraiya,1982,31.65126,18.410248,25.030752,43.8,5.06,1083.0443,55,1,1,0.0,18.970001,178.90501
Auraiya,1983,30.730164,18.148767,24.439466,42.69,2.92,1044.5189,77,1,0,0.22500038,86.8,248.54999
Auraiya,1984,32.14309,18.500957,25.322023,45.08,3.61,646.38074,53,0,0,0.0,41.049995,218.37
Auraiya,1985,32.22071,19.023726,25.622221,44.64,5.97,1074.1621,55,4,0,0.0,17.044998,151.04001
Auraiya,1986,31.98318,18.607508,25.295341,45.08,3.32,771.18134,52,1,0,0.0,40.925003,180.985
Auraiya,1987,33.358166,18.985123,26.171644,45.16,4.67,403.2796,33,0,0,0.0,16.884998,154.905
Auraiya,1988,33.01951,19.252403,26.135956,46.78,4.66,1350.6671,50,5,2,0.0,6.8050003,98.55501
Auraiya,1989,32.478657,18.454136,25.466398,44.09,2.66,573.69714,30,0,0,0.0,57.859997,209.34999
Auraiya,1990,32.114246,19.006027,25.560137,43.35,2.92,638.6931,49,0,0,0.040000916,21.575,117.945
Auraiya,1991,32.739452,18.703808,25.721628,43.93,3.54,703.41583,40,2,0,0.0,52.5,163.92
Auraiya,1992,32.589043,18.229126,25.409084,45.59,3.55,812.162,46,0,0,0.0,33.545,185.565
Auraiya,1993,32.754574,18.934986,25.84478,44.84,3.73,589.5146,42,0,0,0.0,21.810001,142.94
Auraiya,1994,32.929234,19.15874,26.043985,46.54,5.63,615.54895,47,1,0,0.0,9.614999,106.36
Auraiya,1995,32.718933,18.84778,25.783356,47.02,4.98,681.2165,36,0,0,0.0,31.744997,170.035
Auraiya,1996,32.341557,18.768852,25.555204,44.91,4.17,735.98846,53,0,0,0.0,13.16,155.47499
Auraiya,1997,31.09622,18.53263,24.814425,42.98,4.75,380.15643,30,0,0,0.0,61.934998,247.23502
Auraiya,1998,32.241096,19.531534,25.886314,45.76,4.57,513.7429,48,0,0,0.0,41.204998,167.56
Auraiya,1999,32.553043,18.973999,25.76352,45.05,3.53,679.33624,53,0,0,1.3150005,63.05,211.62999
Auraiya,2000,32.204945,18.617868,25.411407,43.67,4.61,337.37216,30,0,0,0.0,29.42,167.335
Auraiya,2001,32.21526,18.722439,25.46885,44.1,3.54,520.30865,49,0,0,0.0,56.675003,201.815
Auraiya,2002,32.98334,19.518328,26.250835,45.0,4.18,383.70175,32,0,0,0.0,27.81,150.95999
Auraiya,2003,31.690794,19.172302,25.431547,46.07,2.53,928.60864,71,1,0,6.3100014,131.13,270.635
Auraiya,2004,32.16806,19.644617,25.906338,44.3,5.02,354.95004,35,0,0,0.26500034,61.974995,205.23
Auraiya,2005,32.253014,19.120438,25.686728,46.37,4.44,324.26343,33,0,0,0.0,20.54,183.755
Auraiya,2006,33.06156,19.871397,26.466478,43.98,3.26,268.08813,25,0,0,0.0,20.89,103.005
Auraiya,2007,32.311592,19.127068,25.719328,45.05,4.33,407.54398,40,0,0,0.0,27.59,150.54501
Auraiya,2008,31.886284,19.218306,25.552294,43.94,4.44,838.1962,46,3,0,0.0,36.049995,153.93
Auraiya,2009,32.91515,19.686356,26.300755,45.23,6.41,409.60208,32,0,0,0.0,11.300002,90.365005
Auraiya,2010,32.897533,20.095343,26.496439,45.58,5.26,663.43335,55,0,0,0.0,62.940002,193.48502
Auraiya,2011,31.74967,19.211617,25.480642,44.2,3.31,491.0292,51,0,0,8.224999,84.44,227.86
Auraiya,2012,32.15082,18.97511,25.562963,45.84,4.08,369.91965,39,0,0,0.0,68.159996,221.785
Auraiya,2013,31.456327,18.768904,25.112617,44.58,0.95,819.6558,54,1,0,8.364999,78.76,213.725
Auraiya,2014,31.743763,18.80908,25.27642,46.442432,4.2771134,326.7878,33,0,0,0.11588478,93.29672,285.16638
Auraiya,2015,32.292614,19.593243,25.942928,45.969536,4.6504927,372.0782,37,0,0,0.0,68.12261,220.05527
Auraiya,2016,32.901848,19.597792,26.24982,45.208286,3.9276798,369.9897,38,0,0,0.0,19.768652,117.01086
Auraiya,2017,32.88056,19.267653,26.074106,45.917,3.089497,296.64148,28,0,0,0.0,20.756937,128.52512
Auraiya,2018,32.764614,18.729944,25.747278,45.425285,3.383014,501.25714,39,0,0,0.0,40.553097,193.46448
Auraiya,2019,31.755661,19.291866,25.523764,46.28408,2.3830495,450.76016,45,0,0,9.13487,73.691154,240.03995
Auraiya,2020,31.499125,19.214996,25.357061,45.523087,4.425296,371.65918,38,0,0,0.0,45.106304,210.88123
Auraiya,2021,31.909208,19.347054,25.62813,42.755558,3.9590638,486.33536,41,0,0,0.0,50.41835,179.24165
Auraiya,2022,32.3289,19.466223,25.897562,45.528614,4.4907365,629.5289,38,1,1,1.0679836,60.687046,218.86472
Auraiya,2023,31.695091,19.449163,25.572126,43.766685,3.153607,567.35675,48,0,0,1.7375965,65.60305,180.73233
Auraiya,2024,32.078564,19.752151,25.915356,46.694214,4.543618,919.06305,52,2,0,1.1240368,74.680405,220.10703
Auraiya,2025,31.623041,19.122194,25.372616,43.73992,5.9915147,661.6915,52,0,0,0.0,35.884632,161.40894
Azamgarh,1966,32.586685,19.218054,25.90237,44.92,5.23,650.04816,52,0,0,0.0,2.170001,112.185
Azamgarh,1967,31.87359,18.873507,25.373547,43.5,4.59,796.7853,60,0,0,0.0,5.7750006,85.04
Azamgarh,1968,31.408278,18.690218,25.04925,43.71,5.19,768.08136,60,0,0,0.0,23.439999,157.09
Azamgarh,1969,31.873753,19.29096,25.582355,43.0,4.88,1292.7465,72,3,0,0.0,14.56,131.115
Azamgarh,1970,31.505123,19.41055,25.457836,44.52,6.81,1018.0887,70,0,0,0.0,3.415001,116.255
Azamgarh,1971,30.46855,18.73148,24.600014,38.81,5.5,1301.8889,85,2,0,0.0,9.135001,123.955
Azamgarh,1972,32.0956,19.355928,25.725765,44.23,5.2,745.7317,51,1,0,0.0,14.014999,132.23001
Azamgarh,1973,31.751015,20.118439,25.934725,41.98,5.78,845.19586,87,0,0,0.0,11.41,98.3
Azamgarh,1974,32.012383,19.127234,25.569809,42.93,4.53,867.0204,47,2,0,0.0,22.859999,164.55501
Azamgarh,1975,31.60855,18.797945,25.203245,42.97,4.83,873.582,62,0,0,0.0,13.470001,166.265
Azamgarh,1976,31.731146,18.287786,25.009466,41.8,4.94,1120.7953,63,3,2,0.0,8.565,129.5
Azamgarh,1977,31.589506,18.954355,25.27193,42.91,4.37,898.8159,70,1,0,0.0,21.119999,137.645
Azamgarh,1978,30.935396,19.223288,25.079342,43.92,4.64,985.89624,67,3,0,0.0,25.95,152.485
Azamgarh,1979,32.41655,19.815397,26.115973,43.7,7.05,590.3096,46,0,0,0.0,1.5550003,78.270004
Azamgarh,1980,31.75049,19.488033,25.619263,43.86,5.74,1427.1831,77,4,1,0.0,11.039997,109.03001
Azamgarh,1981,31.228575,19.042767,25.13567,42.13,6.12,1152.1141,53,3,1,0.0,5.590002,126.04
Azamgarh,1982,31.395369,18.608274,25.001822,42.17,6.6,691.749,57,0,0,0.0,0.5800009,101.545
Azamgarh,1983,31.054987,18.572302,24.813644,43.45,4.85,984.19055,72,0,0,0.0,68.94,204.33499
Azamgarh,1984,31.28776,18.578169,24.932964,43.4,5.49,1215.1033,81,3,0,0.0,17.585,155.95001
Azamgarh,1985,31.574522,19.003096,25.288809,42.97,6.66,860.74005,61,0,0,0.0,4.050002,92.69
Azamgarh,1986,31.084,18.880686,24.982342,41.86,4.38,1038.3754,68,1,0,0.0,19.865002,115.635
Azamgarh,1987,32.006958,19.522768,25.764862,42.83,5.52,963.55304,52,2,0,0.0,13.575,99.38999
Azamgarh,1988,31.587786,18.983606,25.285698,42.44,6.61,809.439,68,0,0,0.0,0.56999874,67.08501
Azamgarh,1989,31.352055,18.18537,24.768713,41.19,4.26,1147.5298,59,1,0,0.0,34.725,164.94
Azamgarh,1990,31.19726,18.013178,24.60522,41.78,3.86,1423.7462,72,3,0,0.0,27.075,117.845
Azamgarh,1991,31.736029,18.671343,25.203684,41.52,4.66,1104.0323,60,1,0,0.0,27.625,131.48502
Azamgarh,1992,32.040493,18.81571,25.4281,42.68,4.76,981.9376,50,3,0,0.0,15.825,144.64
Azamgarh,1993,31.38852,18.210083,24.799301,41.57,5.19,1100.5325,69,3,0,0.0,11.765001,124.915
Azamgarh,1994,31.55915,19.379782,25.469467,42.64,6.66,1147.7454,61,1,1,0.0,4.7650003,78.42999
Azamgarh,1995,32.075615,19.094137,25.584879,43.74,4.73,787.688,59,1,0,0.0,17.849998,125.064995
Azamgarh,1996,31.670464,18.779263,25.224863,43.38,5.89,940.54004,67,0,0,0.0,5.505,116.62999
Azamgarh,1997,30.752165,18.977205,24.864685,41.51,5.57,487.3737,32,1,0,0.0,31.949997,178.66998
Azamgarh,1998,31.221945,20.030903,25.626423,43.25,5.39,628.8068,56,0,0,0.0,35.809998,143.17
Azamgarh,1999,31.465889,19.368027,25.41696,43.0,4.99,1166.8478,75,0,0,0.0,39.75,143.83499
Azamgarh,2000,31.150576,18.830683,24.99063,40.34,5.66,1112.7886,74,0,0,0.0,30.835,136.60501
Azamgarh,2001,31.307974,18.931177,25.119574,41.48,4.34,1150.5204,64,2,1,0.0,34.429996,168.435
Azamgarh,2002,31.770878,19.612904,25.69189,42.21,4.53,768.67377,53,0,0,0.0,12.574999,99.69499
Azamgarh,2003,30.894438,19.109589,25.002014,43.05,2.3,664.39575,59,0,0,14.669999,129.245,252.28
Azamgarh,2004,31.35306,19.197952,25.275505,42.62,4.68,562.1599,43,0,0,1.8050003,61.025,195.495
Azamgarh,2005,32.06975,19.647068,25.858412,44.61,6.33,855.5313,49,2,0,0.0,3.454999,110.92
Azamgarh,2006,32.05022,19.472904,25.76156,42.41,4.58,544.9799,50,0,0,0.0,11.865001,91.5
Azamgarh,2007,31.296549,19.071945,25.184246,42.6,5.41,886.4869,62,0,0,0.0,13.154998,126.819984
Azamgarh,2008,31.42806,19.262897,25.345478,42.29,4.59,927.8471,66,0,0,0.0,19.215,126.48499
Azamgarh,2009,32.29893,19.669123,25.984028,43.22,6.51,529.2204,49,0,0,0.0,9.490002,70.925
Azamgarh,2010,32.36833,20.242275,26.3053,43.2,4.99,732.8615,50,0,0,0.0,66.37,183.255
Azamgarh,2011,31.3317,19.240767,25.286232,41.63,3.41,1104.1466,84,1,0,1.1000004,71.80499,194.85498
Azamgarh,2012,31.98123,19.127678,25.554453,44.17,4.89,942.60626,59,1,0,0.0,32.975,148.315
Azamgarh,2013,31.424793,19.148273,25.286533,41.54,1.27,773.53864,59,0,0,2.465001,54.120003,151.125
Azamgarh,2014,31.16262,19.164547,25.163584,43.145767,5.1963606,560.41003,55,0,0,0.0,52.491257,214.38521
Azamgarh,2015,31.804567,19.796917,25.800741,44.04051,5.2123723,633.3089,46,1,0,0.0,33.737602,157.6604
Azamgarh,2016,32.040817,19.610647,25.825731,43.066093,4.0568027,1008.1321,67,2,0,0.0,13.100751,118.967834
Azamgarh,2017,31.837717,19.837503,25.83761,42.370735,3.9969115,770.485,50,1,0,0.0,14.405017,104.38459
Azamgarh,2018,31.611948,19.189995,25.40097,42.750862,4.4950986,597.227,52,0,0,0.0,67.18559,202.62833
Azamgarh,2019,31.251423,19.66601,25.458717,43.865475,3.2040915,897.65515,47,3,1,3.0360327,52.36413,180.83131
Azamgarh,2020,30.372185,19.277248,24.824715,42.970142,5.0740747,1016.6652,75,1,1,0.0,35.905857,188.65607
Azamgarh,2021,30.811098,19.299166,25.055132,40.708126,4.458221,1157.0094,64,2,1,0.0,43.018383,159.95871
Azamgarh,2022,31.470816,19.634459,25.552639,41.357384,6.126112,694.5336,48,1,0,0.22485733,42.154373,177.4328
