district,year,month,rainfall_monthly,SPI1,SPI3
Sonbhadra,2020,9,141.22415,-0.17327012578082288,-1.1712883965775749
Sonbhadra,2020,10,9.310421,-0.719751242843226,-1.0354208668933547
Sonbhadra,2020,11,17.156672,1.27964033109946,-0.3280742357711385
Sonbhadra,2020,12,6.3303614,0.5849879934239407,-0.1760496857363813
Sonbhadra,2021,1,0.6196866,-0.7975970284824405,0.34436235671830623
Sonbhadra,2021,2,2.9308085,-0.40626629008880955,-0.5850907639183588
Sonbhadra,2021,3,0.31710538,-0.5517021359419434,-1.3981965315389426
Sonbhadra,2021,4,0.53791416,-0.6542020404113073,-1.2692625824472938
Sonbhadra,2021,5,108.83107,2.8835305585406887,1.9155011890922438
Sonbhadra,2021,6,207.28886,1.0994767785633917,1.665259743561388
Sonbhadra,2021,7,287.06113,0.12761611232380993,1.1553546046655907
Sonbhadra,2021,8,244.70683,-0.19981563878336342,0.39578433603522867
Sonbhadra,2021,9,153.34103,-0.05556460678477824,-0.24531977588012957
Sonbhadra,2021,10,37.72827,0.32530558999662595,-0.260016952677759
Sonbhadra,2021,11,0.0,-0.08365173390712909,-0.1155306106720711
Sonbhadra,2021,12,4.144857,0.38148910398303715,0.08487652689939934
Sonbhadra,2022,1,13.8987875,0.41358420970274357,0.11182631969742457
Sonbhadra,2022,2,6.3624306,-0.12123632233277089,0.01610142715612096
Sonbhadra,2022,3,0.0,-0.9027347916438648,-0.33073956439517666
Sonbhadra,2022,4,0.0,-1.0364333894937894,-0.9732834428310518
Sonbhadra,2022,5,19.415495,0.6091017191629181,-0.1792899809949678
Sonbhadra,2022,6,55.25163,-0.7313807928374775,-0.678508907709308
Sonbhadra,2022,7,141.98364,-1.4922500796769433,-1.4936895423904835
Sonbhadra,2022,8,269.16562,0.05468900438186255,-1.2711497599644388
Sonbhadra,2022,9,115.85328,-0.4442489347315125,-1.193446594490525
Sonbhadra,2022,10,55.028503,0.6929870745403226,-0.23337256831485664
Sonbhadra,2022,11,0.0,-0.08365173390712909,-0.2979220125352061
Sonbhadra,2022,12,0.0,-0.2533471031357997,0.40200929848467803
Sonbhadra,2023,1,0.21972938,-0.9425982480593706,-2.0023795875261645
Sonbhadra,2023,2,0.0,-0.9674215661017012,-2.1777789082171037
Sonbhadra,2023,3,16.64575,0.816320547139025,-0.47184595573079824
Sonbhadra,2023,4,12.261074,0.8555589801248743,0.1432352670231076
Sonbhadra,2023,5,13.58075,0.30343633763058686,0.6132539197791885
Sonbhadra,2023,6,82.889435,-0.24994794548921365,-0.1722988796316047
Sonbhadra,2023,7,184.22696,-0.9338966018937271,-0.9033190325450687
Sonbhadra,2023,8,282.40283,0.18601420602965996,-0.7055431124924617
Sonbhadra,2023,9,139.03505,-0.19526284059015525,-0.7006649640517719
Sonbhadra,2023,10,214.40341,2.538175414810658,0.8379963169256052
Sonbhadra,2023,11,2.176659,0.3851357613087823,1.0325534309385354
Sonbhadra,2023,12,31.211882,1.9300612919003843,2.8404411564649794
Sonbhadra,2024,1,9.289716,0.158944095898891,0.873612837574784
Sonbhadra,2024,2,59.51118,1.4756772889938279,1.369111585973949
Sonbhadra,2024,3,17.21804,0.8389958667365528,1.1137101530593405
Sonbhadra,2024,4,7.9360886,0.5131087605089566,1.3224011290944606
Sonbhadra,2024,5,4.862812,-0.3759496631421612,0.23672861357541589
Sonbhadra,2024,6,43.13862,-0.9984842117698672,-1.0308624156766424
Sonbhadra,2024,7,208.34253,-0.654349937242539,-1.1154982085137621
Sonbhadra,2024,8,554.0845,2.27989811008838,0.7370252322174501
Sonbhadra,2024,9,307.77487,1.0815487400303925,1.5686613576473056
Sonbhadra,2024,10,8.764485,-0.7565997715080206,1.867106579576628
Sonbhadra,2024,11,0.0,-0.08365173390712909,0.798341312900884
Sonbhadra,2024,12,1.321456,0.032836638784963554,-1.2066117933649574
Sonbhadra,2025,1,0.33348566,-0.8937587112058553,-1.2502764116402272
Sonbhadra,2025,2,0.0,-0.9674215661017012,-1.4575546744416759
Sonbhadra,2025,3,7.874946,0.38424596836515457,-0.9644442465145255
Sonbhadra,2025,4,5.7181473,0.29203484641023203,-0.47052517963590307
Sonbhadra,2025,5,33.975094,1.1809116445622254,0.7456137632330966
Sonbhadra,2025,6,177.24657,0.8378558016366953,0.9349781995190652
Sonbhadra,2025,7,358.97052,0.7243008431765524,0.9851900881322402
Sonbhadra,2025,8,270.8227,0.07136134411319452,0.7443746193865227
Sonbhadra,2025,9,189.37788,0.2610186282082316,0.4486584112490653
Sonbhadra,2025,10,222.18988,2.601465316720352,1.0594983660181354
Sonbhadra,2025,11,2.6327126,0.4342017744708922,1.3545648062610498
Sonbhadra,2025,12,0.0,-0.2533471031357997,2.6356968704499044
Sultanpur,1966,1,3.5163918,-0.23286653499189727,
Sultanpur,1966,2,9.989548,0.3582133787075537,
Sultanpur,1966,3,0.0,-0.6744897501960817,-0.28765943525494336
Sultanpur,1966,4,0.0,-0.7835003753897741,-0.2972533101214601
Sultanpur,1966,5,0.0,-1.1107716166367858,-2.1280452341849845
Sultanpur,1966,6,149.45096,0.7559309303843473,0.47898327494213616
Sultanpur,1966,7,190.3667,-0.5682522614709561,-0.16201286351981378
Sultanpur,1966,8,314.47144,0.7240761581299275,0.39105259771838846
Sultanpur,1966,9,21.018957,-2.003309959320728,-0.6169481355680526
Sultanpur,1966,10,8.01657,-0.3348536270415077,-0.34724590855568066
Sultanpur,1966,11,18.714548,1.8138219497653567,-1.7423192971936885
Sultanpur,1966,12,3.4371204,0.4149468665151022,0.20258515211855782
Sultanpur,1967,1,9.536603,0.2702599443778043,0.7932725252008433
Sultanpur,1967,2,3.1995788,-0.276862898985758,-0.09005912405721897
Sultanpur,1967,3,12.71327,0.8681696959988933,0.19362879937465896
Sultanpur,1967,4,6.528555,0.5914992372973809,0.3068774497892193
Sultanpur,1967,5,4.619864,-0.46425990972178394,0.04631215893921215
Sultanpur,1967,6,9.139561,-1.7449609645890183,-1.6652610025018288
Sultanpur,1967,7,232.24074,-0.12140976714292288,-0.945627476062335
Sultanpur,1967,8,470.5449,1.5770028264965512,0.661480191432398
Sultanpur,1967,9,147.74762,-0.045725189107952126,0.8198630056423198
Sultanpur,1967,10,2.5950696,-0.7855752925509766,0.8569623526150074
Sultanpur,1967,11,0.0,0.29673783825989813,-0.3388124382221963
Sultanpur,1967,12,25.40885,1.8966115320828707,0.1444153007916767
Sultanpur,1968,1,20.050869,0.7865456736259651,1.1675149437689227
Sultanpur,1968,2,0.20086142,-0.9951955920510102,0.8246799335929941
Sultanpur,1968,3,0.669538,-0.24781435326103027,0.034956773304025364
Sultanpur,1968,4,0.0,-0.7835003753897741,-1.5338085135072548
Sultanpur,1968,5,0.0,-1.1107716166367858,-1.879500103842755
Sultanpur,1968,6,92.06346,0.16446357654053148,-0.1623271276903978
Sultanpur,1968,7,319.78305,0.6617658385636641,0.3447685105266463
Sultanpur,1968,8,186.98816,-0.21386879538037334,0.11554008279093399
Sultanpur,1968,9,52.096397,-1.2156552761033401,-0.4473426093706201
Sultanpur,1968,10,25.657269,0.32454650331549373,-0.8081517604771177
Sultanpur,1968,11,0.0,0.29673783825989813,-1.1996458203757867
Sultanpur,1968,12,4.5389357,0.5368108799644405,0.20331838739229927
Sultanpur,1969,1,1.3859135,-0.5620699662653992,-0.41769426355792827
Sultanpur,1969,2,1.1985742,-0.6373210522176853,-0.6366360183804181
Sultanpur,1969,3,0.8618104,-0.196085543001288,-1.0878350508463128
Sultanpur,1969,4,0.57848287,-0.27893136994551393,-1.0483270954112087
Sultanpur,1969,5,28.437714,0.7654291315589975,0.26336303430663693
Sultanpur,1969,6,50.75237,-0.44652746305055874,-0.3337822677148217
Sultanpur,1969,7,226.35358,-0.1807397218365821,-0.428838606161284
Sultanpur,1969,8,374.58,1.0791387871344524,0.3784735807582133
Sultanpur,1969,9,204.2113,0.40032245994869337,0.6440193066909186
Sultanpur,1969,10,5.865161,-0.4751356582325108,0.72332640721918
Sultanpur,1969,11,8.430025,1.265601217123335,0.23239651236026423
Sultanpur,1969,12,0.0,-0.16789400478810546,-0.32123066072751044
Sultanpur,1970,1,12.592346,0.4465870976604255,0.42566683667939337
Sultanpur,1970,2,53.93002,2.0099769178557687,1.2458978175567674
Sultanpur,1970,3,4.4319735,0.3091501441176125,1.2163277207195282
Sultanpur,1970,4,0.0,-0.7835003753897741,1.259925338198916
Sultanpur,1970,5,55.72254,1.5193940783308943,1.058533572284209
Sultanpur,1970,6,92.86286,0.17419971602153433,0.47066747352284827
Sultanpur,1970,7,245.06825,0.004445382798465841,0.2227335419747209
Sultanpur,1970,8,275.3246,0.4683721390767968,0.18876607027707146
Sultanpur,1970,9,335.23596,1.186804794901278,0.8392169806659066
Sultanpur,1970,10,81.967415,1.3052455538588852,1.1070229323071232
Sultanpur,1970,11,0.0,0.29673783825989813,1.4086119792389096
Sultanpur,1970,12,0.0,-0.16789400478810546,1.1510600302125742
Sultanpur,1971,1,3.5729687,-0.2261740876261267,-0.6607048813561994
Sultanpur,1971,2,7.04329,0.1331656538762641,-0.38566336925452743
Sultanpur,1971,3,2.9584718,0.1514117046488364,-0.284140877094365
Sultanpur,1971,4,28.545458,1.7223835460945747,0.8065314898600332
Sultanpur,1971,5,30.673126,0.8401450714908368,1.1013426682670382
Sultanpur,1971,6,170.69493,0.9363222737544076,1.1452378623130361
Sultanpur,1971,7,369.89328,1.0475316326694375,1.2873326968416627
Sultanpur,1971,8,343.81033,0.9023947354209958,1.3936424999159214
Sultanpur,1971,9,324.17685,1.1290765467524508,1.487171251347403
Sultanpur,1971,10,42.271515,0.6956518765139876,1.1663122977796208
Sultanpur,1971,11,0.0,0.29673783825989813,1.1505377429814345
Sultanpur,1971,12,0.0,-0.16789400478810546,0.48553978582226043
Sultanpur,1972,1,5.083376,-0.06795878930531267,-0.4961333435174792
Sultanpur,1972,2,15.5199375,0.6886313047927377,0.09698423135156
Sultanpur,1972,3,4.5237284,0.3178626712107948,0.18300659633122432
Sultanpur,1972,4,0.2876134,-0.4109613471722803,0.22496789983276597
Sultanpur,1972,5,1.534265,-0.8204227691037196,-0.9579779988365078
Sultanpur,1972,6,12.764978,-1.5307405382567187,-1.9241620959635937
Sultanpur,1972,7,175.65376,-0.7411626768815718,-1.51864186225259
Sultanpur,1972,8,247.93263,0.2748466192583626,-0.8060643849282949
Sultanpur,1972,9,162.75497,0.08267576043064344,-0.3112919357586525
Sultanpur,1972,10,5.1669145,-0.5284285244546794,0.015970617358835097
Sultanpur,1972,11,12.622266,1.5134430418505058,-0.06775217422882622
Sultanpur,1972,12,0.0,-0.16789400478810546,-0.18075741646037163
Sultanpur,1973,1,4.8499136,-0.09024808344105704,0.2773419513180087
Sultanpur,1973,2,33.17223,1.4126562658647903,0.639564875471106
Sultanpur,1973,3,1.080552,-0.1448537484001188,0.5783811663533355
Sultanpur,1973,4,0.0,-0.7835003753897741,0.6893982468814622
Sultanpur,1973,5,9.897329,-0.06464148156596285,-0.5921965670256067
Sultanpur,1973,6,32.04593,-0.8506796268626456,-1.0194226507518824
Sultanpur,1973,7,210.2305,-0.3487537085786621,-0.8882935427431756
Sultanpur,1973,8,91.37555,-1.277765739373971,-1.5182361543269438
Sultanpur,1973,9,77.26297,-0.8138766657207218,-1.4765551698730377
Sultanpur,1973,10,55.395866,0.9262527264134878,-1.0849554673544164
Sultanpur,1973,11,0.0,0.29673783825989813,-0.5153752386747601
Sultanpur,1973,12,0.0,-0.16789400478810546,0.7378942406235386
Sultanpur,1974,1,0.0,-1.1918161716813946,-1.5010859460440247
Sultanpur,1974,2,0.25905475,-0.9618482944325354,-2.0951935957564425
Sultanpur,1974,3,0.18512273,-0.4395771358355982,-1.9481938914218864
Sultanpur,1974,4,0.07933831,-0.5745002578743467,-1.728383679506004
Sultanpur,1974,5,0.0,-1.1107716166367858,-2.0253377559605337
Sultanpur,1974,6,36.845615,-0.7333302568383512,-1.1414271993762193
Sultanpur,1974,7,282.71912,0.35012397446030175,-0.3173528209634386
Sultanpur,1974,8,330.7653,0.8243779563266307,0.3719083569561485
Sultanpur,1974,9,186.6366,0.2714694970550384,0.6241595028693452
Sultanpur,1974,10,7.3456573,-0.37541859394939253,0.4899477876565133
Sultanpur,1974,11,0.34696773,0.4539741142986791,0.0457537314705359
Sultanpur,1974,12,19.589228,1.606208980172222,0.12434603094481378
Sultanpur,1975,1,4.372024,-0.13809926383405258,0.5493829651920403
Sultanpur,1975,2,1.328871,-0.6059868773563201,0.2665919997411547
Sultanpur,1975,3,1.597851,-0.04407154262207489,-0.6807085927610514
Sultanpur,1975,4,0.0,-0.7835003753897741,-0.9976603060489239
Sultanpur,1975,5,11.066979,0.006640485245900374,-0.48609972147799185
Sultanpur,1975,6,215.27109,1.2728631545673177,1.1191508910473416
Sultanpur,1975,7,420.4766,1.4039782839382084,1.67457396148028
Sultanpur,1975,8,224.30197,0.09612518906644452,1.2962698243578492
Sultanpur,1975,9,100.08459,-0.5249729476149997,0.4000905323891759
Sultanpur,1975,10,75.19383,1.2167985538655504,-0.06176379411777867
Sultanpur,1975,11,0.0,0.29673783825989813,-0.11265841387752047
Sultanpur,1975,12,0.0,-0.16789400478810546,1.0548061591903901
Sultanpur,1976,1,6.6742682,0.06891293066675448,-0.3536272469751899
Sultanpur,1976,2,0.2676035,-0.9572487642141476,-0.6520230860174656
Sultanpur,1976,3,0.0,-0.6744897501960817,-0.7101222084624184
Sultanpur,1976,4,0.39293677,-0.3565229632832628,-1.64121680654839
Sultanpur,1976,5,10.817364,-0.008203605109521799,-0.5769403837101444
Sultanpur,1976,6,36.706123,-0.7365776997104247,-0.8874359377185225
Sultanpur,1976,7,159.73055,-0.9399463211126403,-1.3304058645446726
Sultanpur,1976,8,396.17908,1.1977057261923143,0.08359924560841668
Sultanpur,1976,9,164.96495,0.10089849451703123,0.29939208324854993
Sultanpur,1976,10,6.1728277,-0.4530671306432747,0.657455940991718
Sultanpur,1976,11,0.0,0.29673783825989813,-0.14861786815326003
Sultanpur,1976,12,0.0,-0.16789400478810546,-0.7793543122556216
Sultanpur,1977,1,3.0641222,-0.2889974079855668,-0.7258322315031267
Sultanpur,1977,2,0.9152768,-0.7127916871337711,-0.9620624667869908
Sultanpur,1977,3,0.0,-0.6744897501960817,-1.0148610653104064
Sultanpur,1977,4,11.93065,0.9712162651653116,-0.12470640633122079
Sultanpur,1977,5,25.422821,0.6589700847830874,0.4960003947477074
Sultanpur,1977,6,26.826332,-0.9940981562823817,-0.5800402848051095
Sultanpur,1977,7,299.0102,0.4902289772087946,-0.07699802761164834
Sultanpur,1977,8,144.86096,-0.6196477571418096,-0.5939612677772574
Sultanpur,1977,9,61.198044,-1.0566426564483888,-0.7275073724745224
Sultanpur,1977,10,56.7552,0.9480848661241338,-0.8205591509984022
Sultanpur,1977,11,0.76687074,0.543732132003318,-0.6664744269463079
Sultanpur,1977,12,11.873115,1.1437959069632866,0.9680386263570439
Sultanpur,1978,1,32.103123,1.199539734004265,1.1499074221020795
Sultanpur,1978,2,30.61984,1.32540194479707,1.386357164641298
Sultanpur,1978,3,23.713253,1.3368327712505457,1.4606436623176369
Sultanpur,1978,4,5.1201916,0.4627748511611032,1.2818587978322868
Sultanpur,1978,5,0.1734347,-1.065154455131992,0.2338524473512833
Sultanpur,1978,6,195.7855,1.1317619643315466,0.9269228302218027
Sultanpur,1978,7,288.1254,0.3971964215157739,0.7969585980873803
Sultanpur,1978,8,236.68913,0.19129790660830906,0.7009194369920958
Sultanpur,1978,9,204.47833,0.40222244058603535,0.3349794865087849
Sultanpur,1978,10,8.761288,-0.29251636552830407,0.17235128202521413
Sultanpur,1978,11,2.4969883,0.7814151864808542,0.21173795696986655
Sultanpur,1978,12,0.0,-0.16789400478810546,-0.4639629430809925
Sultanpur,1979,1,23.205727,0.9065999152364028,0.5987010601576971
Sultanpur,1979,2,9.043627,0.29106227218915537,0.48279401588280113
Sultanpur,1979,3,1.1200204,-0.13627560119008245,0.4299548057260039
Sultanpur,1979,4,18.10663,1.295484189653461,0.5090001444997297
Sultanpur,1979,5,0.16157573,-1.0679548893884223,-0.14024435388890696
Sultanpur,1979,6,80.07059,0.010984613559377238,-0.08084893701477432
Sultanpur,1979,7,230.68512,-0.13698761681332017,-0.38570932180106454
Sultanpur,1979,8,65.28327,-1.707090996163724,-1.208091089532454
Sultanpur,1979,9,18.22548,-2.113111905728493,-1.9303986770362156
Sultanpur,1979,10,35.22519,0.5524914215867425,-2.0254491754258708
Sultanpur,1979,11,33.788925,2.401474594911214,-1.0609058874428914
Sultanpur,1979,12,5.915692,0.6730232670957152,1.0509476218970122
Sultanpur,1980,1,0.6732665,-0.7472840434745581,1.0387582240382818
Sultanpur,1980,2,1.703995,-0.5245616356487206,-0.5440152920390459
Sultanpur,1980,3,1.8467019,-0.002467852617467749,-0.9839532713558176
Sultanpur,1980,4,0.0,-0.7835003753897741,-0.900120417870899
Sultanpur,1980,5,26.623074,0.7021969659160363,0.21536434625198872
Sultanpur,1980,6,96.20224,0.21427079045022232,0.20691833513700647
Sultanpur,1980,7,423.56494,1.4248267042866471,1.1526890768274503
Sultanpur,1980,8,373.75702,1.0745355729444972,1.429690467959985
Sultanpur,1980,9,364.07867,1.331907850497418,1.8854842725368446
Sultanpur,1980,10,13.67833,-0.06196120733247883,1.3006861534937764
Sultanpur,1980,11,0.0,0.29673783825989813,1.2099135804474477
Sultanpur,1980,12,4.1234937,0.49243009409411725,-0.18028483176565363
Sultanpur,1981,1,13.4521055,0.49125816253525545,0.28192155309682315
Sultanpur,1981,2,0.9419483,-0.7051787968157485,0.012839106385687502
Sultanpur,1981,3,15.734869,1.014554761284183,0.33840309490123865
Sultanpur,1981,4,0.0,-0.7835003753897741,0.06808602398191156
Sultanpur,1981,5,19.869312,0.4414690760631374,0.44450504497364385
Sultanpur,1981,6,60.406887,-0.2791682529858866,-0.32635357696245443
Sultanpur,1981,7,515.56647,2.0060765671226433,1.416745752913049
Sultanpur,1981,8,168.2307,-0.3858358357794091,0.8066795432561887
Sultanpur,1981,9,265.42322,0.7991262962707518,1.182065411381915
Sultanpur,1981,10,0.0,-1.6448536269514729,0.09868618453574385
Sultanpur,1981,11,2.3821464,0.768554294952398,0.574133593207402
Sultanpur,1981,12,0.30794686,-0.07007886790409165,-1.1266298478469499
Sultanpur,1982,1,38.732243,1.3874083420657914,1.0659937626353901
Sultanpur,1982,2,17.664263,0.7969709483828407,1.059984391088704
Sultanpur,1982,3,43.957394,1.94593285926365,1.6582907681969723
Sultanpur,1982,4,33.637756,1.8985466171534633,1.8968171533577647
Sultanpur,1982,5,42.17841,1.1815522142112571,2.0732399506225643
Sultanpur,1982,6,246.94547,1.4860991954899712,1.7487547422478027
Sultanpur,1982,7,118.20909,-1.5333610397286164,0.31483128812339944
Sultanpur,1982,8,198.62929,-0.11298964213686036,-0.06748363500123469
Sultanpur,1982,9,165.80766,0.10780388340311693,-0.8503083979439663
Sultanpur,1982,10,7.094135,-0.3912951816124158,-0.20091336215763272
Sultanpur,1982,11,23.617947,2.023575891274818,0.06328535603391883
Sultanpur,1982,12,5.2753525,0.6115525651515951,0.34642116732940054
Sultanpur,1983,1,15.969027,0.6126283298977696,1.152848461083943
Sultanpur,1983,2,0.38957244,-0.897843876355743,0.13639406618227118
Sultanpur,1983,3,0.0,-0.6744897501960817,-0.15141221395332755
Sultanpur,1983,4,36.34969,1.9863603303263406,0.7583037169598785
Sultanpur,1983,5,22.979225,0.5671026814025283,1.0408000277679295
Sultanpur,1983,6,101.56023,0.27665440007157494,0.5860194000609352
Sultanpur,1983,7,374.82184,1.0835937472367212,0.8868171721969395
Sultanpur,1983,8,168.45787,-0.3836764524464871,0.3452327152451987
Sultanpur,1983,9,346.78488,1.2458166794399541,0.9680778113544052
Sultanpur,1983,10,66.81636,1.1004150300193862,0.7135414739927455
Sultanpur,1983,11,0.0,0.29673783825989813,1.3909737983430122
Sultanpur,1983,12,10.672968,1.0598763685818713,1.0880047032264883
Sultanpur,1984,1,32.072987,1.1986356069647712,1.0999142773293444
Sultanpur,1984,2,34.316395,1.4504921309745797,1.4273814898878312
Sultanpur,1984,3,0.9191663,-0.18198113488627682,1.1540810311871357
Sultanpur,1984,4,9.484047,0.8155438181471177,0.9610052624812286
Sultanpur,1984,5,4.447384,-0.4805801482004014,-0.3622150555510185
Sultanpur,1984,6,367.0313,2.1690734249087984,2.0733635055388757
Sultanpur,1984,7,292.6026,0.43573931953006956,1.7589593542421507
Sultanpur,1984,8,222.88145,0.0849881532557701,1.3861737796378035
Sultanpur,1984,9,267.18842,0.8096897186391276,0.5545397568274144
Sultanpur,1984,10,24.204086,0.28524959572317904,0.4473749361632345
Sultanpur,1984,11,0.0,0.29673783825989813,0.7230695926153203
Sultanpur,1984,12,0.93540937,0.05998001694822603,0.06263525497387358
Sultanpur,1985,1,20.053001,0.7866305683665654,0.42432649716385673
Sultanpur,1985,2,0.0,-1.1918161716813946,0.11186567402693631
Sultanpur,1985,3,0.0,-0.6744897501960817,0.0018655949164277199
Sultanpur,1985,4,0.27086067,-0.4206685003732429,-1.960928819436496
Sultanpur,1985,5,0.0,-1.1107716166367858,-2.022828292404745
Sultanpur,1985,6,20.058552,-1.2153183908150464,-1.663600250108935
Sultanpur,1985,7,416.42935,1.376507738797093,0.5044953005116469
Sultanpur,1985,8,197.58516,-0.12187134995121214,0.2924775440403862
Sultanpur,1985,9,187.86641,0.28074240330423916,0.6311259269403838
Sultanpur,1985,10,73.43774,1.1930845139174346,0.21215280450030843
Sultanpur,1985,11,0.0,0.29673783825989813,0.5315839647363255
Sultanpur,1985,12,8.657624,0.9082546989033575,1.1528300210829663
Sultanpur,1986,1,7.7707543,0.15151274027009476,0.23012139831306108
Sultanpur,1986,2,31.152603,1.34395748925373,0.8680206280221748
Sultanpur,1986,3,0.028968342,-0.5784743941157504,0.5746789465367319
Sultanpur,1986,4,1.3472887,-0.06229160991700711,0.6396908749970214
Sultanpur,1986,5,22.41861,0.5452266313946018,0.04370660141973753
Sultanpur,1986,6,114.99466,0.42395534862724776,0.3739520778488031
Sultanpur,1986,7,287.99188,0.3960409791300561,0.4334137265373896
Sultanpur,1986,8,295.14325,0.6006045125583126,0.5981051735683965
Sultanpur,1986,9,95.238556,-0.5820732273576994,0.11537706437541476
Sultanpur,1986,10,32.301365,0.48765181651831213,0.04797952183187727
Sultanpur,1986,11,0.0,0.29673783825989813,-0.5695157406931589
Sultanpur,1986,12,57.744926,3.0980597571004123,1.2596593904024962
Sultanpur,1987,1,10.78046,0.345783549090283,1.6632329514567734
Sultanpur,1987,2,1.153652,-0.6485677698707597,1.3020052722920217
Sultanpur,1987,3,2.978323,0.15381552310454447,-0.2181432536335327
Sultanpur,1987,4,1.7437174,0.01919074471235624,-0.6254460858674772
Sultanpur,1987,5,19.36663,0.42010437111160687,0.05512640492316726
Sultanpur,1987,6,5.2104416,-2.075359924744296,-1.4468648476019106
Sultanpur,1987,7,242.83276,-0.01716411579577922,-0.750824387445852
Sultanpur,1987,8,169.52863,-0.3735252697266049,-0.926902788581725
Sultanpur,1987,9,577.4159,2.2316002708639173,1.3238209497880857
Sultanpur,1987,10,47.29586,0.7886445782670607,1.4349752478860265
Sultanpur,1987,11,0.0,0.29673783825989813,2.2969628499865062
Sultanpur,1987,12,2.4073577,0.2863364685673215,0.6337386503450203
Sultanpur,1988,1,0.03331359,-1.1055896423754121,-0.8153425377225945
Sultanpur,1988,2,5.5979652,0.0007827975542176363,-0.5632797098096007
Sultanpur,1988,3,31.913986,1.609084255766711,0.5395709288727105
Sultanpur,1988,4,4.6679573,0.41696004051522,0.8992065426695115
Sultanpur,1988,5,15.082352,0.22321473030037844,0.8682161492915663
Sultanpur,1988,6,94.0629,0.18870971021897542,0.10594535482458212
Sultanpur,1988,7,282.81638,0.3509760505669137,0.21119474290495785
Sultanpur,1988,8,276.67395,0.477570080959859,0.38750008177038286
Sultanpur,1988,9,68.984566,-0.933850721074629,-0.11076403900043756
Sultanpur,1988,10,56.180515,0.9388950848158438,-0.05084946126732153
Sultanpur,1988,11,0.0,0.29673783825989813,-0.5951491978084003
Sultanpur,1988,12,19.934715,1.6245709625382816,1.068206256679223
Sultanpur,1989,1,6.4187727,0.04844765446851234,0.6211428710805388
Sultanpur,1989,2,3.778948,-0.20042515262271068,0.4206533636428226
Sultanpur,1989,3,7.8874683,0.584535308596454,-0.07703034294095196
Sultanpur,1989,4,0.0,-0.7835003753897741,-0.19223015553332992
Sultanpur,1989,5,16.808395,0.30601460474541053,0.07843533975596627
Sultanpur,1989,6,111.59447,0.38780461969112523,0.2669423168108252
Sultanpur,1989,7,431.52402,1.4781114765113719,1.2264509613070196
Sultanpur,1989,8,203.48814,-0.07206919461954686,0.817320628159444
Sultanpur,1989,9,268.9964,0.8204625585020554,1.0193320661359662
Sultanpur,1989,10,15.462076,0.007304721889605529,0.33777080272594756
Sultanpur,1989,11,0.20076278,0.4119836569713591,0.6813815604232413
Sultanpur,1989,12,5.768712,0.6591764524162809,-0.05307887801464987
Sultanpur,1990,1,0.0,-1.1918161716813946,-0.41373865669090226
Sultanpur,1990,2,26.470095,1.1738715486935258,0.4824912558896553
Sultanpur,1990,3,8.535445,0.6276243168111594,0.4739331304893001
Sultanpur,1990,4,3.6723938,0.30559891968834857,0.8099612773931224
Sultanpur,1990,5,13.070411,0.11946860409807299,0.1004350347529895
Sultanpur,1990,6,216.74014,1.2831703369371814,1.171025686114714
Sultanpur,1990,7,674.72955,2.873811751192577,2.812514142787941
Sultanpur,1990,8,323.3548,0.7791678998105338,2.5725172689678337
Sultanpur,1990,9,184.84058,0.2578538609208136,1.9520821511850195
Sultanpur,1990,10,4.111637,-0.6195871605065025,0.439316149529596
Sultanpur,1990,11,0.0,0.29673783825989813,0.00214740621498732
Sultanpur,1990,12,1.249865,0.11469367545209981,-0.845090938058094
Sultanpur,1991,1,8.84168,0.2253358139859452,-0.10880874512070768
Sultanpur,1991,2,20.899406,0.9463040984077776,0.44619446729977874
Sultanpur,1991,3,14.942377,0.9778458912340708,0.7096584576945454
Sultanpur,1991,4,10.603258,0.8893663476009687,1.0017280262187598
Sultanpur,1991,5,0.1785976,-1.0639431792184846,0.11705455469573187
Sultanpur,1991,6,130.57474,0.5811459734658225,0.3999362027842061
Sultanpur,1991,7,119.66579,-1.51022893051051,-0.9044892205945836
Sultanpur,1991,8,879.73706,3.1853442469465083,2.2915003568895185
Sultanpur,1991,9,340.47992,1.2137567840268022,2.4159377778474234
Sultanpur,1991,10,0.5753783,-1.1903664943077406,2.5785207542756927
Sultanpur,1991,11,0.43526405,0.475616174998555,1.0152283728357614
Sultanpur,1991,12,12.406887,1.179815364321156,-0.36014839545760563
Sultanpur,1992,1,12.172231,0.42406571083692984,0.5745730027444539
Sultanpur,1992,2,4.2147436,-0.14755185610767627,0.3798411944850562
Sultanpur,1992,3,0.26732576,-0.39524538087801186,-0.13829055321751443
Sultanpur,1992,4,0.0,-0.7835003753897741,-0.7770062005257068
Sultanpur,1992,5,25.863619,0.6749819020364641,0.1320440818257296
Sultanpur,1992,6,34.87984,-0.7799508353237201,-0.6398981655191129
Sultanpur,1992,7,376.83545,1.098239057714819,0.511428060687749
Sultanpur,1992,8,227.18217,0.11856210369219848,0.31618885384318973
Sultanpur,1992,9,158.80951,0.04972313892396582,0.4741023897156089
Sultanpur,1992,10,93.68399,1.4483689382432567,0.302531979831863
Sultanpur,1992,11,2.6865368,0.8020976343805175,0.4908621687667845
Sultanpur,1992,12,0.0,-0.16789400478810546,1.340577299975266
Sultanpur,1993,1,0.0,-1.1918161716813946,-0.7785633491985621
Sultanpur,1993,2,3.4800644,-0.23888692676939033,-1.0312321867297922
