district,temperature_avg_diurnal_range,temperature_cagr,temperature_cv_summer,temperature_cv_tmax,temperature_cv_tmean,temperature_cv_tmin,temperature_cv_winter,temperature_max_tmax,temperature_max_tmean,temperature_mean_summer,temperature_mean_tmax,temperature_mean_tmean,temperature_mean_tmin,temperature_mean_winter,temperature_median_tmax,temperature_median_tmean,temperature_median_tmin,temperature_min_tmean,temperature_min_tmin,temperature_std_tmax,temperature_std_tmean,temperature_std_tmin,temperature_summer_winter_diff,temperature_trend,rainfall_anomaly_index,rainfall_avg_rainy_days,rainfall_cagr,rainfall_concentration_index,rainfall_cv_annual,rainfall_cv_monthly,rainfall_heavy_rain_frequency,rainfall_longest_dry_spell,rainfall_max_annual,rainfall_max_monthly,rainfall_mean_annual,rainfall_mean_monsoon,rainfall_mean_monthly,rainfall_mean_non_monsoon,rainfall_median_annual,rainfall_min_monthly,rainfall_monsoon_cv,rainfall_monsoon_share,rainfall_peak_month,rainfall_std_annual,rainfall_std_monthly,rainfall_trend,rainfall_very_heavy_frequency,rainfall_wet_day_frequency,hdd10_anomaly,hdd10_cv,hdd10_high_freq,hdd10_max,hdd10_mean,hdd10_median,hdd10_min,hdd10_nonzero_freq,hdd10_persistence,hdd10_std,hdd10_summer_share,hdd10_trend,hdd10_variability_index,hdd10_winter_share,hdd15_anomaly,hdd15_cv,hdd15_high_freq,hdd15_max,hdd15_mean,hdd15_median,hdd15_min,hdd15_nonzero_freq,hdd15_persistence,hdd15_std,hdd15_summer_share,hdd15_trend,hdd15_variability_index,hdd15_winter_share,hdd18_anomaly,hdd18_cv,hdd18_high_freq,hdd18_max,hdd18_mean,hdd18_median,hdd18_min,hdd18_nonzero_freq,hdd18_persistence,hdd18_std,hdd18_summer_share,hdd18_trend,hdd18_variability_index,hdd18_winter_share,spi1_avg_drought_duration,spi1_longest_drought_spell,spi1_longest_wet_spell,spi1_max,spi1_mean,spi1_mean_monsoon,spi1_mean_rabi,spi1_median,spi1_mild_drought_freq,spi1_min,spi1_moderate_drought_freq,spi1_severe_drought_freq,spi1_std,spi1_wet_freq,climate_coldest_year,climate_driest_year,climate_hdd_stability,climate_hdd_variance,climate_rain_stability,climate_rain_variance,climate_spi_stability,climate_temp_stability,climate_temp_variance,climate_variability_score,climate_warmest_year,climate_wettest_year
Meerut,12.36977582638889,0.0002862124078559791,0.16150242923496047,0.018491120579010156,0.019912113029670685,0.033334349430644665,0.1094638082090118,44.51681,24.134014,25.539838516666663,29.247556,23.06856013333333,16.889564233333335,14.208166002777777,29.2105065,23.0585835,16.908233000000003,21.978918,0.94,0.540820084637352,0.45934377680668836,0.5630026358852516,11.331672513888886,0.013529789774937954,-9.93649607039515e-16,54.05,0.004710464800851355,2.572472805862666,0.2812239048998549,1.5397099137472803,0.0038329911019849418,220,1658.7451,704.0358,899.4918621666669,765.51913811,74.95765547097639,133.97272754171667,903.053165,0.0,0.315974700300165,0.8510573250390974,7,252.95861390415212,115.4130452399154,-2.8218453473186753,0.0008669860825918321,0.14798083504449008,5.551115123125783e-16,1.8495888824168982,0.26666666666666666,17.780003,2.1602813478999994,0.37249994,0.0,0.6333333333333333,3,3.9956323639684306,0.0,0.016140027263073085,1.8495888824168982,1.0,-2.1316282072803005e-15,0.3010959830156717,0.5666666666666667,217.98999,132.70922723333334,135.32,42.941406,1.0,8,39.95821522907065,0.008894891225930165,-0.19868078577382386,0.3010959830156717,0.9875828171103144,-6.631732200427602e-15,0.16708929543430723,0.55,494.59,376.393233,383.70250999999996,224.95319,1.0,8,62.89128010821104,0.029456437058088324,-1.1429634759655412,0.16708929543430723,0.9381442569101289,1.1764705882352942,3,3,2.9505967818270986,0.10021920883070086,0.014203969744827117,0.16429006689501313,0.083651733907129,0.12083333333333333,-3.3269378410855652,0.08611111111111111,0.025,0.891439731957844,0.1638888888888889,1997,1987,0.8568324668146934,3955.3131136494617,0.7805037013246827,63988.0603483099,0.528697786719798,0.9804766383541408,0.21099670529103273,0.3399162613304192,2016,1978
Mirzapur,13.28679306611111,-0.000482775650382683,0.12612858464895432,0.015237008952086933,0.015511800136222198,0.025047246217052604,0.09272910590133178,46.57,26.390806,29.17874431666667,32.1023074,25.4678082,18.833308966666664,17.46008676388889,32.132824,25.40514,18.793202,24.41704,1.89,0.48914314523644664,0.3950515507060408,0.4717225267699245,11.718657552777781,0.005259071686580009,5.393833527970552e-16,65.53333333333333,0.0069329996887763645,2.6642773903027805,0.2499025498204282,1.5245009593876804,0.002920374172940908,252,1462.3181,563.79315,928.5857416666665,827.84062119,77.38214483198473,100.74511679381666,955.68337,0.0,0.2745224241856393,0.8915069271946339,7,232.0559445693934,117.96915403583715,-1.7467782995276324,0.00022815423226100844,0.17942048825005705,1.1275702593849246e-18,7.745966692414832,0.016666666666666666,0.27367115,0.004561185833333333,0.0,0.0,0.016666666666666666,1,0.035330793542914386,0.0,0.00035739216587941095,7.745966692414832,1.0,-5.743553780727477e-15,0.7479385393262542,0.45,76.26,18.935861380000006,17.996476,1.1599998,1.0,6,14.162860501441632,0.0,0.19239298257849421,0.7479385393262542,1.0000000000000002,-1.1131836193574903e-14,0.26104994866154835,0.48333333333333334,189.07501,122.02078931666668,120.568258,51.634995,1.0,6,31.853520786757446,0.0012189726333673373,0.0014691185607132342,0.26104994866154835,0.991672372299513,1.2272727272727273,3,4,3.0351916870879343,0.09047590760651361,0.000282840109952683,0.15418429699717373,0.0417892978164539,0.14027777777777778,-2.860108102769327,0.08888888888888889,0.02361111111111111,0.9046175736390418,0.1736111111111111,1971,1998,0.7929900009602148,1014.6467865123888,0.8000623729775322,53849.96140999338,0.5250397842803468,0.9847251404324977,0.15606572771524752,0.3577704680643101,2010,1971
Moradabad,13.10286648875,-0.00021214066166408418,0.15044805364308736,0.016956426476706123,0.0158281877322234,0.024655388979493348,0.10629420155746797,46.48,25.605642,27.571515316666666,31.284120616666666,24.739996199999997,18.19587136666667,15.487996044444445,31.181493500000002,24.725946999999998,18.195137,23.77233,1.4,0.5304668911249145,0.39158930434809347,0.44862628636599194,12.08351927222222,0.00821036654626315,2.8495724298712354e-16,57.46666666666667,-0.004371207122591203,2.6032623609340715,0.31902717507376066,1.5471762597802876,0.0038329911019849418,235,1665.9274,614.0016,930.0008631666666,805.9451436266667,77.50007257505139,124.05572727395,890.259625,0.0,0.3576880010186226,0.8666068769897821,7,296.69554819222066,119.90627241936886,-7.1811374173381335,0.0004563084645220169,0.1573351585671914,6.29126380620922e-17,3.088587580698189,0.11666666666666667,10.994999,0.6657372126666666,0.0,0.0,0.25,1,2.0561876870508957,0.0,0.02062293978632954,3.088587580698189,0.9999999999999998,-6.2764608325475514e-15,0.41820981644966104,0.48333333333333334,156.405,70.9873749,68.32401250000001,16.850002,1.0,6,29.687617027172276,0.0011431700762163412,0.39991787691025354,0.41820981644966104,0.9987276989340764,7.579122514774402e-15,0.1916582488929029,0.5166666666666667,355.785,257.2562625,258.39465,155.94,1.0,6,49.30528478748296,0.010854474407088708,-0.13120841483745233,0.1916582488929029,0.9772170542193647,1.320754716981132,3,4,2.765186655118246,0.09507405758065537,0.003914797080081437,0.15699961136946083,0.083651733907129,0.15694444444444444,-3.1509097050044392,0.0625,0.034722222222222224,0.8993005951559151,0.1638888888888889,1997,2006,0.8391667669225125,2431.0111079747985,0.7581344940403366,88028.24831708234,0.5265096017715454,0.9844184401226757,0.15334218327982377,0.3564535517137005,2016,2011
Muzaffarnagar,12.36977582638889,0.0002862124078559791,0.16150242923496047,0.018491120579010156,0.019912113029670685,0.033334349430644665,0.1094638082090118,44.51681,24.134014,25.539838516666663,29.247556,23.06856013333333,16.889564233333335,14.208166002777777,29.2105065,23.0585835,16.908233000000003,21.978918,0.94,0.540820084637352,0.45934377680668836,0.5630026358852516,11.331672513888886,0.013529789774937954,2.997602166487923e-16,51.38333333333333,0.001982244771783659,2.501877811944884,0.3035261952680159,1.5515940548559477,0.003696098562628337,187,1623.6912,705.6505,868.9627889999999,736.3154827716667,72.41356542338332,132.64730230893332,800.88737,0.0,0.34690153472592117,0.8473498429305777,7,263.7529691746537,112.35645760184377,-0.597206214504019,0.0006844626967830253,0.1406798996121378,5.551115123125783e-16,1.8495888824168982,0.26666666666666666,17.780003,2.1602813478999994,0.37249994,0.0,0.6333333333333333,3,3.9956323639684306,0.0,0.016140027263073085,1.8495888824168982,1.0,-2.1316282072803005e-15,0.3010959830156717,0.5666666666666667,217.98999,132.70922723333334,135.32,42.941406,1.0,8,39.95821522907065,0.008894891225930165,-0.19868078577382386,0.3010959830156717,0.9875828171103144,-6.631732200427602e-15,0.16708929543430723,0.55,494.59,376.393233,383.70250999999996,224.95319,1.0,8,62.89128010821104,0.029456437058088324,-1.1429634759655412,0.16708929543430723,0.9381442569101289,1.1538461538461537,3,3,3.460507119449152,0.09304169711992963,0.009433568064277316,0.15857251819932874,0.1256613468550741,0.12916666666666668,-3.7980706079592017,0.06111111111111111,0.043055555555555555,0.9048191434385965,0.14722222222222223,1997,1987,0.8568324668146934,3955.3131136494617,0.7671499074051148,69565.62874844583,0.5249842240638086,0.9804766383541408,0.21099670529103273,0.34883668679264757,2016,1978
Pilibhit,12.463590499722223,-9.159881185383245e-05,0.14706553091250196,0.017262212822284073,0.01605002890552333,0.025336473121908388,0.10515340286025075,44.72,24.321602,26.22034291111111,29.778487683333335,23.553798983333333,17.32910958333333,14.958437569444444,29.681876000000003,23.559019999999997,17.2647945,22.683056,0.99,0.5140425919154651,0.378039154517386,0.43905851918473,11.261905341666667,0.0069465575715479365,4.533410683886056e-16,69.03333333333333,0.001655669170276708,2.5599776550150537,0.25661443649833615,1.4675639323676801,0.004836869723933379,225,1964.6008,786.5634,1148.1448223333332,1009.1445138500001,95.67873500968471,139.00030626621668,1126.91555,0.0,0.2594148316963677,0.8789348645052913,7,294.63053660155055,140.41466059477813,-5.636309192553473,0.0007757243896874287,0.1890029660050194,1.8503717077085943e-16,2.6896897131818487,0.18333333333333332,16.61,1.2994481244499998,0.0,0.0,0.4,2,3.4951122531466114,0.0,0.0513913303954154,2.6896897131818487,1.0,-2.1079434494216306e-14,0.380607885506702,0.48333333333333334,184.63998,89.72981163333336,88.45250300000001,20.935001,1.0,7,34.151873872677676,0.002337682476639349,0.5706356744651299,0.380607885506702,0.9972471820621642,2.3211062701496606e-14,0.17151470880645836,0.5166666666666667,407.33002,300.0288053333333,301.14751,190.825,1.0,6,51.45935318029625,0.01638904611050291,-0.006413466518476095,0.17151470880645836,0.9652280130914404,1.2571428571428571,3,5,3.138449154668865,0.06033606913656668,-0.0010301434409101399,0.11419263263084195,0.0417892978164539,0.16666666666666666,-2.532195053306472,0.08888888888888889,0.03333333333333333,0.930164482297361,0.1527777777777778,1997,1987,0.8535957700597734,2648.0650297344655,0.7957890431265343,86807.1530981176,0.5180905612819893,0.9842035052911594,0.14291360234822006,0.34358591412691974,2010,1971
Pratapgarh,13.150365068472224,-0.00040978648149980756,0.13079265313673544,0.015979091996576673,0.015991049863568228,0.025530094541831843,0.09965768082346578,47.11,26.632465,29.35056616111111,32.293953450000004,25.7275963,19.161239216666665,17.234252075,32.3271905,25.6951365,19.146165,24.612795,1.7,0.5160280531107146,0.41141127530305344,0.4891882487401559,12.11631408611111,0.006470572603501249,-6.494804694057165e-16,57.8,-0.0014798541057936543,2.6784124154450275,0.276114265775589,1.5779839002738814,0.0034679443303673283,280,1744.0063,654.1671,853.5838081666668,759.1932056543335,71.13198463164444,94.39060992539999,840.19934,0.0,0.3059024891725424,0.8894184711457144,7,235.6866664698704,112.24512654326408,-3.2110955062517217,0.0004563084645220169,0.15824777549623545,9.25185853854297e-18,3.9569592381590817,0.08333333333333333,3.2749996,0.15215322129999997,0.0,0.0,0.11666666666666667,2,0.602064094638698,0.0,0.008519854982050568,3.9569592381590817,1.0,9.473903143468002e-16,0.7324003209350107,0.4166666666666667,104.46,26.155399775,22.790373000000002,3.715002,1.0,6,19.156223189393508,0.0005703095532758143,0.3639146666712979,0.7324003209350107,0.9994296904467244,-5.210646728907401e-15,0.26532339558295603,0.4666666666666667,225.01674,139.194151,138.581845,61.760002,1.0,6,36.93146478860672,0.0022614301399309644,0.20227893759377788,0.26532339558295603,0.9917779587764294,1.1384615384615384,3,3,2.9687103620036313,0.09987064701672015,0.006431014659801759,0.1623252004750132,0.1401599195889155,0.14305555555555555,-4.362186471706177,0.07916666666666666,0.02361111111111111,0.8999091873038976,0.15833333333333333,1983,1997,0.7903117918240047,1363.9330914320979,0.7836288856094137,55548.204751679936,0.5263409465475921,0.9842606390423266,0.16925923744648483,0.3643344746315027,2010,1980
Rae Bareli,12.739567821666666,-0.000431529852865542,0.12863003757710506,0.017065400738983556,0.015765350038918147,0.023126698114515693,0.10299329886725646,46.64,26.388617,28.80202843333333,31.892523683333334,25.53148626666667,19.170448783333335,16.935786452777776,31.975507,25.5048655,19.174783,24.414919,1.64,0.5442586972336072,0.4025128180078315,0.44334918173193466,11.866241980555554,0.00385314365101459,4.2327252813834093e-16,52.516666666666666,0.0004048427603742244,2.6885023542142714,0.38965509962289446,1.6338779685455884,0.0026922199406798995,251,1754.0203,684.89185,768.6443213333332,682.9765410166668,64.05369346441805,85.66778055635001,737.0258200000001,0.0,0.4055447953812628,0.8885469157333235,7,299.50617960371204,104.65591855548519,-5.846516823006381,0.0004106776180698152,0.14378279717088752,-9.251858538542972e-17,3.6334963751384874,0.11666666666666667,14.914999,0.6479352170000001,0.0,0.0,0.16666666666666666,2,2.3542702622940697,0.0,0.032405230113920526,3.6334963751384874,1.0,1.8947806286936005e-15,0.7794380801194165,0.4,135.75,32.07421315,26.35,2.494999,1.0,8,24.99986311897694,0.00032736583443772127,0.6242910619283136,0.7794380801194165,0.9996726341655623,2.8895404587577406e-14,0.2784423127943654,0.5166666666666667,263.59,153.61541131666664,157.544995,72.45,1.0,8,42.77303040787039,0.002835457076353817,0.5810358322589622,0.2784423127943654,0.9927818918510878,1.2391304347826086,4,4,3.201893629165797,0.11278775651288642,0.003208419905889552,0.1829148265409593,0.11747945707823079,0.16944444444444445,-3.328678362386025,0.05,0.029166666666666667,0.8886780418742145,0.15833333333333333,1983,2015,0.782201895222196,1829.532130272605,0.7196030153606937,89703.95162081101,0.5294708668332153,0.9844793386205642,0.16201656866060568,0.39313520108259814,2010,1980
Rampur,12.463590499722223,-9.159881185383245e-05,0.14706553091250196,0.017262212822284073,0.01605002890552333,0.025336473121908388,0.10515340286025075,44.72,24.321602,26.22034291111111,29.778487683333335,23.553798983333333,17.32910958333333,14.958437569444444,29.681876000000003,23.559019999999997,17.2647945,22.683056,0.99,0.5140425919154651,0.378039154517386,0.43905851918473,11.261905341666667,0.0069465575715479365,-2.8588242884097783e-16,60.016666666666666,5.0969833769842765e-05,2.585276269469441,0.2703553599938233,1.507355799778253,0.004517453798767967,251,1783.1016,641.1216,1025.1519456666667,889.4861791833333,85.42932929910278,135.6657724059,984.60917,0.0,0.302693118008071,0.8676627722780075,7,277.1553233190801,128.7723949901688,0.15324224340095846,0.0009582477754962354,0.16431667807437828,1.8503717077085943e-16,2.6896897131818487,0.18333333333333332,16.61,1.2994481244499998,0.0,0.0,0.4,2,3.4951122531466114,0.0,0.0513913303954154,2.6896897131818487,1.0,-2.1079434494216306e-14,0.380607885506702,0.48333333333333334,184.63998,89.72981163333336,88.45250300000001,20.935001,1.0,7,34.151873872677676,0.002337682476639349,0.5706356744651299,0.380607885506702,0.9972471820621642,2.3211062701496606e-14,0.17151470880645836,0.5166666666666667,407.33002,300.0288053333333,301.14751,190.825,1.0,6,51.45935318029625,0.01638904611050291,-0.006413466518476095,0.17151470880645836,0.9652280130914404,1.3428571428571427,3,3,2.719412044450769,0.07288250581828329,0.0015024720842506353,0.12863891130040017,0.083651733907129,0.14027777777777778,-3.792748565887249,0.09166666666666666,0.03888888888888889,0.9241222561117239,0.15,1997,1972,0.8535957700597734,2648.0650297344655,0.7871813127980679,76815.07324410383,0.5197174955092537,0.9842035052911594,0.14291360234822006,0.3455105884543822,2010,2011
Saharanpur,12.36977582638889,0.0002862124078559791,0.16150242923496047,0.018491120579010156,0.019912113029670685,0.033334349430644665,0.1094638082090118,44.51681,24.134014,25.539838516666663,29.247556,23.06856013333333,16.889564233333335,14.208166002777777,29.2105065,23.0585835,16.908233000000003,21.978918,0.94,0.540820084637352,0.45934377680668836,0.5630026358852516,11.331672513888886,0.013529789774937954,-2.3499720687899147e-16,74.68333333333334,-0.00205989690743813,2.476986982584462,0.24005002927400282,1.4236739770070246,0.003696098562628337,143,1787.9414,647.6104,1116.9008736666667,940.5740509666667,93.075072489625,176.32681890883333,1077.2253,0.0,0.2788215314157312,0.842128494249326,8,268.1120874198427,132.50855861152152,1.3840014937482696,0.0004563084645220169,0.20447182295231578,5.551115123125783e-16,1.8495888824168982,0.26666666666666666,17.780003,2.1602813478999994,0.37249994,0.0,0.6333333333333333,3,3.9956323639684306,0.0,0.016140027263073085,1.8495888824168982,1.0,-2.1316282072803005e-15,0.3010959830156717,0.5666666666666667,217.98999,132.70922723333334,135.32,42.941406,1.0,8,39.95821522907065,0.008894891225930165,-0.19868078577382386,0.3010959830156717,0.9875828171103144,-6.631732200427602e-15,0.16708929543430723,0.55,494.59,376.393233,383.70250999999996,224.95319,1.0,8,62.89128010821104,0.029456437058088324,-1.1429634759655412,0.16708929543430723,0.9381442569101289,1.2098765432098766,3,3,2.710585922616436,0.031779098437558335,0.00027192629912055805,0.0639029689978058,0.00982562185873925,0.1375,-3.1254331973862124,0.08472222222222223,0.05138888888888889,0.9578946012512435,0.1625,1997,1997,0.8568324668146934,3955.3131136494617,0.8064190769669656,71884.09142062537,0.5107527235434042,0.9804766383541408,0.21099670529103273,0.346236509747306,2016,2013
Sambhal,13.10286648875,-0.00021214066166408418,0.15044805364308736,0.016956426476706123,0.0158281877322234,0.024655388979493348,0.10629420155746797,46.48,25.605642,27.571515316666666,31.284120616666666,24.739996199999997,18.19587136666667,15.487996044444445,31.181493500000002,24.725946999999998,18.195137,23.77233,1.4,0.5304668911249145,0.39158930434809347,0.44862628636599194,12.08351927222222,0.00821036654626315,-4.810966440042345e-16,53.666666666666664,0.006881374175896404,2.655035816845488,0.2697806448118188,1.5488901525658487,0.00351357517681953,236,1362.9011,616.4678,865.6983953333335,754.4852576033333,72.14153248375972,111.21313220178332,833.2548750000001,0.0,0.3026780947485949,0.8715336214904522,7,233.5486713055835,111.73930925510473,0.21403429063630586,0.0004106776180698152,0.14693132557608943,6.29126380620922e-17,3.088587580698189,0.11666666666666667,10.994999,0.6657372126666666,0.0,0.0,0.25,1,2.0561876870508957,0.0,0.02062293978632954,3.088587580698189,0.9999999999999998,-6.2764608325475514e-15,0.41820981644966104,0.48333333333333334,156.405,70.9873749,68.32401250000001,16.850002,1.0,6,29.687617027172276,0.0011431700762163412,0.39991787691025354,0.41820981644966104,0.9987276989340764,7.579122514774402e-15,0.1916582488929029,0.5166666666666667,355.785,257.2562625,258.39465,155.94,1.0,6,49.30528478748296,0.010854474407088708,-0.13120841483745233,0.1916582488929029,0.9772170542193647,1.2698412698412698,3,3,2.8196475950807236,0.09615634179384236,0.007683569352751277,0.1486904742222711,9.505442121550021e-06,0.11388888888888889,-3.5783953286456267,0.08194444444444444,0.029166666666666667,0.8937654983413501,0.1638888888888889,1997,1987,0.8391667669225125,2431.0111079747985,0.7875375987859697,54544.981868603485,0.5280484837620326,0.9844184401226757,0.15334218327982377,0.3427581449445738,2016,1998
Sant Kabir Nagar,12.40850171986111,-0.00042536949903093646,0.11890990215621465,0.014482031967086096,0.01508389938937795,0.024403130723905618,0.0975749572867442,44.92,26.3053,28.254140527777775,31.560637766666666,25.36572205,19.170806799999998,17.096985455555554,31.566836000000002,25.3171435,19.177270999999998,24.600014,1.27,0.4570621650384914,0.3826139993411258,0.4678277044231387,11.15715507222222,0.0034399700750211825,8.141635513917814e-17,61.88333333333333,0.005369426032434621,2.566286795032182,0.2758468595132738,1.5519908476996997,0.009217430983344741,231,2244.0608,1401.2886,1278.7340948333333,1127.7695275333333,106.56117443226667,150.96456565386669,1217.6095,0.0,0.3137292700968103,0.8819421739750544,7,352.73478421232386,165.38196743900912,-1.4833497446512767,0.001779603011635866,0.16942733287702486,-1.1657341758564144e-16,4.953076765366904,0.1,14.669999,0.3949836698333334,0.0,0.0,0.11666666666666667,2,1.9563844377508364,0.0,0.015215841433453734,4.953076765366904,1.0,2.842170943040401e-15,0.8810114465547303,0.4166666666666667,129.245,26.933080213999997,19.540001,0.56999874,1.0,8,23.72835195951072,0.0,0.6762052508919146,0.8810114465547303,1.0,1.1131836193574903e-14,0.27450917986823725,0.4666666666666667,252.28,139.16379228333332,134.41751,67.08501,1.0,8,38.20173848705156,0.0018013070964943152,0.7786486818282884,0.27450917986823725,0.9965160344587837,1.127659574468085,2,3,3.8864818346775825,0.15841609679956692,4.2416640955855735e-05,0.2721857964263458,0.1256613468550741,0.12777777777777777,-3.3474715798823262,0.05277777777777778,0.020833333333333332,0.8715866957046253,0.16111111111111112,1971,1997,0.784615768796097,1459.3728234330763,0.7837931273205411,124421.82799331467,0.5343059994469103,0.9851402436799049,0.14639347249181098,0.35925665861887857,2010,1989
Sant Ravi Das Nagar,12.927504706388888,-0.00042652035624790585,0.12540188861826432,0.01521166301037351,0.016354135374877846,0.025980474903663058,0.09951150737160402,46.72,26.46322,28.89055025555555,32.00546235,25.55098728333333,19.096512000000008,17.175268983333332,32.031662499999996,25.5294715,19.0850765,24.609163,1.31,0.48685630775939703,0.4178643049934156,0.4961364507635006,11.715281272222217,0.003508850819672451,-9.62193288008469e-17,53.166666666666664,0.010846768809319673,2.683397515829601,0.3015206960034821,1.599465084822433,0.003604836869723933,280,1476.845,615.8712,899.0817845,803.1185222916666,74.92348235334723,95.96326594850002,923.95298,0.0,0.33017311802897575,0.8932652581080811,7,271.0917654264927,119.83749405748858,-1.1981689649902623,0.0009582477754962354,0.1455624001825234,3.7007434154171884e-18,3.920693679528705,0.08333333333333333,5.4749994,0.2566243813333333,0.0,0.0,0.1,2,1.006145589906564,0.0,0.01271044990830786,3.920693679528705,0.9999999999999999,3.730349362740526e-15,0.8070625502397931,0.45,111.64,26.697721111666663,20.357498999999997,2.5849981,1.0,8,21.546730885972462,0.0,0.5532713904779107,0.8070625502397931,1.0,1.4684549872375405e-14,0.2704577232484494,0.4666666666666667,228.39215,138.52579153333332,136.82499,68.55499,1.0,8,37.46537018929466,0.0016289056528461033,0.5877506533481551,0.2704577232484494,0.9952493515206025,1.2075471698113207,3,4,2.8298167372865395,0.13964314408735412,0.005526935600146891,0.2250573462594529,0.1029341533219527,0.11805555555555555,-3.099968746624286,0.059722222222222225,0.029166666666666667,0.8793206610386504,0.1625,1983,1998,0.7871178880656393,1403.653963420889,0.7683320004596567,73490.74528205257,0.5321071708152917,0.98390901871143,0.17461057738763025,0.3669133039163649,2010,2019
Shahjahanpur,12.801044893055556,-0.0004156424624860433,0.14132404062082268,0.016933628246931696,0.015276819998212234,0.02295464735952439,0.1066835701586636,46.43,26.17345,28.452374833333337,31.68482865,25.292286766666667,18.89974496666667,16.239320605555555,31.619097,25.255191,18.8733655,24.354301,1.9,0.5365391094268307,0.386385712277532,0.43383698089477946,12.213054227777782,0.004824353653793324,-9.806970050855549e-17,59.43333333333333,0.0011792377949844113,2.5198452446342534,0.2463609835506426,1.4602513521590856,0.002874743326488706,242,1409.9978,491.8463,893.4411386666667,773.9918168000002,74.45342777729584,119.44931652755001,861.35442,0.0,0.2685088337981473,0.8663042066263844,7,220.10903766652606,108.72071858467508,-2.5838451764378947,0.0004563084645220169,0.16271959844855122,-5.736152293896643e-17,3.2569968260545767,0.13333333333333333,12.064999,0.6932724959833334,0.0,0.0,0.21666666666666667,2,2.2579863190086513,0.0,0.0333142640712698,3.2569968260545767,1.0,-7.579122514774402e-15,0.568799087571047,0.38333333333333336,149.495,48.16224241500001,43.1299985,3.4799976,1.0,6,27.394639541027583,0.0004758222631687746,0.6282513687163105,0.568799087571047,0.9995241777368311,1.5158245029548804e-14,0.22817308722297014,0.48333333333333334,308.255,200.76864129999998,199.00133,103.975006,1.0,6,45.8100007029821,0.00471774200463343,0.3890092651847772,0.22817308722297014,0.9880736727854769,1.2191780821917808,2,3,2.465529457505715,0.07472126552298114,0.0030359609331706895,0.13050547793831252,0.00098326117173895,0.13055555555555556,-3.336816673233157,0.07916666666666666,0.044444444444444446,0.9200830177994471,0.16527777777777777,1971,1987,0.8142174831896913,2098.5561644072204,0.8023357704532699,48447.98846248419,0.5208108142876404,0.9849530495552541,0.14929391865221572,0.352473477142818,2010,1983
Shamli,12.36977582638889,0.0002862124078559791,0.16150242923496047,0.018491120579010156,0.019912113029670685,0.033334349430644665,0.1094638082090118,44.51681,24.134014,25.539838516666663,29.247556,23.06856013333333,16.889564233333335,14.208166002777777,29.2105065,23.0585835,16.908233000000003,21.978918,0.94,0.540820084637352,0.45934377680668836,0.5630026358852516,11.331672513888886,0.013529789774937954,-2.7015426932545474e-16,40.28333333333333,-0.016746450386010858,2.5510896751272254,0.3791132563711263,1.6746206274612891,0.002144649783253479,257,1268.3163,681.0116,630.6019795666667,533.7965015725,52.55016474504167,96.805475368,613.2507949999999,0.0,0.41826447203275535,0.8464871961539212,7,239.06956994759747,88.0015898585358,-1.004836713142539,0.0005932010038786219,0.11028975587497149,5.551115123125783e-16,1.8495888824168982,0.26666666666666666,17.780003,2.1602813478999994,0.37249994,0.0,0.6333333333333333,3,3.9956323639684306,0.0,0.016140027263073085,1.8495888824168982,1.0,-2.1316282072803005e-15,0.3010959830156717,0.5666666666666667,217.98999,132.70922723333334,135.32,42.941406,1.0,8,39.95821522907065,0.008894891225930165,-0.19868078577382386,0.3010959830156717,0.9875828171103144,-6.631732200427602e-15,0.16708929543430723,0.55,494.59,376.393233,383.70250999999996,224.95319,1.0,8,62.89128010821104,0.029456437058088324,-1.1429634759655412,0.16708929543430723,0.9381442569101289,1.2291666666666667,4,3,3.611012163964827,0.13607637465150432,0.012707076091076987,0.22489956560373625,0.117207412987854,0.10833333333333334,-2.887599145697871,0.05138888888888889,0.030555555555555555,0.8761615491122956,0.15694444444444444,1997,1981,0.8568324668146934,3955.3131136494617,0.7251036094245873,57154.259274929194,0.5330031416927552,0.9804766383541408,0.21099670529103273,0.36056905348685,2016,1983
