district,year,month,avg_tmax,avg_tmin,avg_tmean,monthly_rainfall,rainy_days,HDD_10,HDD_15,HDD_18
Mainpuri,1971,9,32.90067,23.694,28.297333,78.426125,6,0.0,0.0,0.0
Mainpuri,1971,10,31.693548,19.68,25.686773,27.38815,3,0.0,0.0,0.0
Mainpuri,1971,11,28.066334,12.798334,20.432333,5.3722634,1,0.0,0.0,0.0
Mainpuri,1971,12,23.902903,8.638709,16.270805,0.0,0,0.0,4.215,54.01
Mainpuri,1972,1,22.731936,7.437742,15.084839,4.5742884,1,0.0,20.77,91.385
Mainpuri,1972,2,23.033447,8.414483,15.723966,8.140129,1,0.0,23.300001,78.100006
Mainpuri,1972,3,32.216774,14.700322,23.45855,0.0,0,0.0,0.0,3.5100002
Mainpuri,1972,4,37.04667,19.994,28.520332,3.5626373,0,0.0,0.0,0.0
Mainpuri,1972,5,42.152256,25.289356,33.720806,0.65537107,0,0.0,0.0,0.0
Mainpuri,1972,6,41.882,28.271334,35.076668,25.649084,1,0.0,0.0,0.0
Mainpuri,1972,7,36.365482,27.061935,31.713709,96.23298,9,0.0,0.0,0.0
Mainpuri,1972,8,33.265484,25.701937,29.48371,215.73602,13,0.0,0.0,0.0
Mainpuri,1972,9,32.921,23.054667,27.987833,124.82871,4,0.0,0.0,0.0
Mainpuri,1972,10,32.448387,18.480324,25.464355,16.416973,1,0.0,0.0,0.0
Mainpuri,1972,11,29.126001,13.098333,21.112165,8.176932,1,0.0,0.0,0.6499996
Mainpuri,1972,12,24.23516,9.313548,16.774355,1.5336834,0,0.0,2.96,41.305004
Mainpuri,1973,1,22.223549,8.18613,15.204839,2.5633693,0,0.0,26.785004,90.94501
Mainpuri,1973,2,26.666073,11.516786,19.091429,20.278288,2,0.0,0.66999817,16.674997
Mainpuri,1973,3,31.264517,14.184839,22.724678,0.31661552,0,0.0,0.0,1.4799995
Mainpuri,1973,4,40.118,21.976332,31.047167,0.0,0,0.0,0.0,0.0
Mainpuri,1973,5,41.280643,25.895807,33.588226,11.618343,1,0.0,0.0,0.0
Mainpuri,1973,6,38.736,27.734999,33.2355,48.291348,5,0.0,0.0,0.0
Mainpuri,1973,7,35.199997,26.642258,30.92113,141.09233,17,0.0,0.0,0.0
Mainpuri,1973,8,32.628708,25.291288,28.960001,361.51797,24,0.0,0.0,0.0
Mainpuri,1973,9,32.878002,24.769667,28.823833,57.311455,8,0.0,0.0,0.0
Mainpuri,1973,10,31.645485,19.668709,25.657097,80.88449,3,0.0,0.0,0.0
Mainpuri,1973,11,28.648998,11.860667,20.254833,0.0,0,0.0,0.0,0.23999977
Mainpuri,1973,12,22.082903,7.440645,14.761774,0.18231234,0,0.024999619,39.645,101.595
Mainpuri,1974,1,22.555483,6.6141934,14.584839,0.0,0,0.0,26.255,105.87
Mainpuri,1974,2,24.76393,8.348214,16.556072,0.0,0,0.0,21.86,61.025
Mainpuri,1974,3,32.79161,15.530323,24.160967,0.24563833,0,0.0,0.0,0.0
Mainpuri,1974,4,39.07567,22.547333,30.811499,0.0,0,0.0,0.0,0.0
Mainpuri,1974,5,40.36516,25.372904,32.869034,6.1786175,1,0.0,0.0,0.0
Mainpuri,1974,6,39.681664,27.044,33.362835,13.492391,3,0.0,0.0,0.0
Mainpuri,1974,7,33.77,25.63871,29.704355,241.90456,14,0.0,0.0,0.0
Mainpuri,1974,8,32.616776,25.575161,29.095966,321.89798,13,0.0,0.0,0.0
Mainpuri,1974,9,34.744,24.043333,29.393667,16.982775,3,0.0,0.0,0.0
Mainpuri,1974,10,33.119354,19.97871,26.549032,49.298244,5,0.0,0.0,0.0
Mainpuri,1974,11,29.109999,11.261333,20.185667,0.7326492,0,0.0,0.0,4.5249996
Mainpuri,1974,12,22.449678,7.6719356,15.060807,3.261227,1,0.0,20.284998,92.22
Mainpuri,1975,1,21.005484,7.5335484,14.269517,7.560108,2,0.0,30.385004,115.645004
Mainpuri,1975,2,24.271786,9.493571,16.882679,5.2737265,1,0.0,8.825001,42.004997
Mainpuri,1975,3,31.187742,14.270646,22.729193,5.8966107,1,0.0,0.0,0.0
Mainpuri,1975,4,38.501667,21.088001,29.794834,0.3211225,0,0.0,0.0,0.0
Mainpuri,1975,5,41.237095,26.257095,33.747097,0.0,0,0.0,0.0,0.0
Mainpuri,1975,6,37.723667,26.898998,32.311333,154.40251,7,0.0,0.0,0.0
Mainpuri,1975,7,32.859676,25.456774,29.158226,162.12848,12,0.0,0.0,0.0
Mainpuri,1975,8,32.723225,25.575806,29.149517,342.76886,13,0.0,0.0,0.0
Mainpuri,1975,9,31.648998,24.818666,28.233833,291.65576,18,0.0,0.0,0.0
Mainpuri,1975,10,32.600643,20.97871,26.789677,21.810463,4,0.0,0.0,0.0
Mainpuri,1975,11,27.951666,10.4123335,19.182001,0.0,0,0.0,0.0,16.880001
Mainpuri,1975,12,24.314838,7.3574195,15.836128,0.0,0,0.0,2.085,67.655
Mainpuri,1976,1,23.077097,8.46516,15.771129,1.9614921,0,0.0,12.765,70.465004
Mainpuri,1976,2,25.045517,11.020345,18.032932,3.6224165,0,0.0,0.31500053,23.660004
Mainpuri,1976,3,30.549032,14.715484,22.632257,0.0,0,0.0,0.0,0.7600002
Mainpuri,1976,4,36.278,20.336,28.307001,2.6501825,1,0.0,0.0,0.0
Mainpuri,1976,5,39.509033,24.55129,32.030163,6.578567,1,0.0,0.0,0.0
Mainpuri,1976,6,37.679333,26.059666,31.8695,31.155956,3,0.0,0.0,0.0
Mainpuri,1976,7,34.437744,26.300322,30.369032,218.78166,17,0.0,0.0,0.0
Mainpuri,1976,8,31.795162,25.222904,28.509033,280.56808,20,0.0,0.0,0.0
Mainpuri,1976,9,32.909664,24.059,28.484333,35.966267,2,0.0,0.0,0.0
Mainpuri,1976,10,34.271614,19.09355,26.682579,0.18080273,0,0.0,0.0,0.0
Mainpuri,1976,11,28.997667,14.861333,21.9295,0.9864615,0,0.0,0.0,0.9749985
Mainpuri,1976,12,24.298063,7.8135486,16.055807,0.0,0,0.0,12.894999,67.265
Mainpuri,1977,1,22.18742,7.0509677,14.619194,15.940058,2,0.0,31.580002,105.53
Mainpuri,1977,2,25.7125,9.189285,17.450893,1.4578718,0,0.0,6.5149994,34.65
Mainpuri,1977,3,34.018066,14.420646,24.219355,0.0,0,0.0,0.0,0.0
Mainpuri,1977,4,36.684334,20.733,28.708668,17.11088,2,0.0,0.0,0.0
Mainpuri,1977,5,37.74161,23.482258,30.611935,32.794357,3,0.0,0.0,0.0
Mainpuri,1977,6,39.204666,26.406668,32.805668,17.497766,2,0.0,0.0,0.0
Mainpuri,1977,7,32.25,25.700644,28.975323,381.98633,27,0.0,0.0,0.0
Mainpuri,1977,8,33.085808,25.714838,29.400324,108.265335,12,0.0,0.0,0.0
Mainpuri,1977,9,31.855665,24.216667,28.036167,129.07358,11,0.0,0.0,0.0
Mainpuri,1977,10,32.868065,20.159033,26.513548,14.446688,2,0.0,0.0,0.0
Mainpuri,1977,11,30.201332,15.413667,22.807499,0.19904041,0,0.0,0.0,0.0
Mainpuri,1977,12,24.876451,9.378064,17.127258,0.64107287,0,0.0,6.2699995,33.93
Mainpuri,1978,1,22.219355,7.1438713,14.681613,6.686942,1,0.0,29.0,103.445
Mainpuri,1978,2,23.849287,9.600715,16.725,13.33523,1,0.0,8.575,51.719997
Mainpuri,1978,3,28.800646,13.889032,21.34484,15.763124,2,0.0,0.0,1.7950001
Mainpuri,1978,4,37.074333,20.369333,28.721834,0.32253906,0,0.0,0.0,0.0
Mainpuri,1978,5,42.480324,26.603226,34.541775,0.22605717,0,0.0,0.0,0.0
Mainpuri,1978,6,38.33067,26.977667,32.654167,146.38203,7,0.0,0.0,0.0
Mainpuri,1978,7,33.52742,25.731936,29.629679,197.31651,13,0.0,0.0,0.0
Mainpuri,1978,8,32.49387,25.761612,29.127743,308.4568,16,0.0,0.0,0.0
Mainpuri,1978,9,32.871,24.356333,28.613668,172.19368,9,0.0,0.0,0.0
Mainpuri,1978,10,33.623547,18.678064,26.150806,2.5508842,0,0.0,0.0,0.0
Mainpuri,1978,11,29.375,13.855,21.615,7.3004055,1,0.0,0.0,6.635001
Mainpuri,1978,12,23.82742,8.270646,16.049032,2.633629,1,0.0,6.5700016,60.479996
Mainpuri,1979,1,22.891935,8.918387,15.905161,23.433899,4,0.0,2.909999,64.939995
Mainpuri,1979,2,23.248928,9.968572,16.60875,50.170486,4,0.0,8.174999,50.1
Mainpuri,1979,3,29.691936,13.5922575,21.642097,3.7827067,0,0.0,1.0200005,8.970001
Mainpuri,1979,4,38.360664,21.119333,29.74,4.952323,1,0.0,0.0,0.0
Mainpuri,1979,5,39.892582,23.50258,31.69758,62.887924,2,0.0,0.0,0.0
Mainpuri,1979,6,40.206337,26.695333,33.450832,73.13163,4,0.0,0.0,0.0
Mainpuri,1979,7,34.74226,26.41742,30.579838,178.10466,9,0.0,0.0,0.0
Mainpuri,1979,8,34.688385,26.065805,30.377096,94.77371,4,0.0,0.0,0.0
Mainpuri,1979,9,36.526333,23.483,30.004667,11.753228,2,0.0,0.0,0.0
Mainpuri,1979,10,35.065483,19.713224,27.389355,0.17474276,0,0.0,0.0,0.0
Mainpuri,1979,11,30.331,16.289333,23.310167,75.47502,2,0.0,0.0,0.0
Mainpuri,1979,12,23.980967,9.738387,16.859678,2.5404086,0,0.0,1.3199997,40.620003
Mainpuri,1980,1,22.253548,7.426774,14.840161,0.0,0,0.0,26.549997,98.575
Mainpuri,1980,2,26.457932,10.7410345,18.599483,3.2455726,1,0.0,3.704999,29.06
Mainpuri,1980,3,30.554516,14.496129,22.525322,16.182411,2,0.0,0.0,0.0
Mainpuri,1980,4,39.805668,22.069668,30.937666,0.0,0,0.0,0.0,0.0
Mainpuri,1980,5,42.37484,26.391935,34.38339,2.2530606,0,0.0,0.0,0.0
Mainpuri,1980,6,37.177998,26.544,31.861,75.97171,8,0.0,0.0,0.0
Mainpuri,1980,7,32.18613,25.619678,28.902903,340.19626,23,0.0,0.0,0.0
Mainpuri,1980,8,32.789677,25.24871,29.019192,247.10883,18,0.0,0.0,0.0
Mainpuri,1980,9,33.68,23.865334,28.772667,99.00395,6,0.0,0.0,0.0
Mainpuri,1980,10,33.399677,19.815163,26.60742,25.071718,2,0.0,0.0,0.0
Mainpuri,1980,11,29.1,13.403,21.2515,2.5068088,1,0.0,0.0,0.0
Mainpuri,1980,12,23.667097,9.312903,16.49,15.152031,3,0.0,0.6150007,50.125
Mainpuri,1981,1,21.394516,8.423871,14.909193,3.1936772,0,0.0,25.015,96.065
Mainpuri,1981,2,25.76643,10.443214,18.104822,0.19412613,0,0.0,1.6850004,26.900002
Mainpuri,1981,3,29.759033,14.880968,22.32,8.074582,1,0.0,0.0,0.0
Mainpuri,1981,4,36.97333,20.854,28.913668,0.0,0,0.0,0.0,0.0
Mainpuri,1981,5,39.20226,24.887096,32.044678,11.850131,1,0.0,0.0,0.0
Mainpuri,1981,6,40.134,26.722666,33.428333,167.94073,2,0.0,0.0,0.0
Mainpuri,1981,7,32.576775,25.661291,29.119032,315.7681,19,0.0,0.0,0.0
Mainpuri,1981,8,33.49323,25.434517,29.463871,70.41376,7,0.0,0.0,0.0
Mainpuri,1981,9,34.493,24.234667,29.363832,110.30856,3,0.0,0.0,0.0
Mainpuri,1981,10,32.939034,18.004194,25.471613,1.7687651,0,0.0,0.0,0.0
Mainpuri,1981,11,26.816668,12.603667,19.710167,8.48723,2,0.0,0.0,0.75500107
Mainpuri,1981,12,23.351292,7.586452,15.468871,4.100341,1,0.0,6.1500006,78.465
Mainpuri,1982,1,22.184515,8.966452,15.575483,24.976276,1,0.0,6.76,75.159996
Mainpuri,1982,2,22.36107,10.28,16.320536,13.114689,2,0.0,6.2999973,51.934998
Mainpuri,1982,3,27.920645,14.298064,21.109356,24.445786,3,0.0,0.35499954,7.619997
Mainpuri,1982,4,35.55,20.592669,28.071333,12.420469,2,0.0,0.0,0.0
Mainpuri,1982,5,36.949997,23.440323,30.195162,45.234444,4,0.0,0.0,0.0
Mainpuri,1982,6,38.448666,26.052,32.25033,50.36158,3,0.0,0.0,0.0
Mainpuri,1982,7,36.989677,27.194838,32.09226,158.71777,12,0.0,0.0,0.0
Mainpuri,1982,8,32.870644,25.69871,29.284678,334.27823,23,0.0,0.0,0.0
Mainpuri,1982,9,33.645332,23.786999,28.716166,96.06701,6,0.0,0.0,0.0
Mainpuri,1982,10,33.156773,19.72516,26.440968,4.295732,1,0.0,0.0,0.0
Mainpuri,1982,11,27.82,14.419666,21.119833,6.6145215,2,0.0,0.0,6.799999
Mainpuri,1982,12,23.98871,8.863871,16.42629,9.1507635,1,0.0,5.8499994,54.74
Mainpuri,1983,1,20.026129,7.3748384,13.700483,27.587105,4,0.5649996,53.305,133.285
Mainpuri,1983,2,23.447144,9.565714,16.506428,4.2392974,1,0.0,15.875001,52.365
Mainpuri,1983,3,30.280323,14.708065,22.494194,0.2530542,0,0.0,0.0,0.0
Mainpuri,1983,4,33.565666,19.330334,26.448,27.077015,3,0.0,0.0,0.0
Mainpuri,1983,5,37.650322,24.361614,31.005968,27.083534,3,0.0,0.0,0.0
Mainpuri,1983,6,39.19833,26.403332,32.800835,62.926056,5,0.0,0.0,0.0
Mainpuri,1983,7,34.81129,26.415161,30.613226,218.19022,13,0.0,0.0,0.0
Mainpuri,1983,8,32.86258,26.111614,29.487097,240.46504,16,0.0,0.0,0.0
Mainpuri,1983,9,32.690998,25.323668,29.007332,267.45258,10,0.0,0.0,0.0
Mainpuri,1983,10,31.587097,19.841291,25.714193,123.494514,3,0.0,0.0,0.0
Mainpuri,1983,11,28.248667,12.005,20.126833,0.0,0,0.0,0.0,0.0
Mainpuri,1983,12,23.793226,8.869678,16.331451,5.587858,1,0.0,8.050003,52.19
Mainpuri,1984,1,21.489355,7.5874195,14.538387,0.56508815,0,0.0,24.990002,107.340004
Mainpuri,1984,2,23.241724,8.406551,15.824138,0.3629263,0,0.0,14.375,67.28999
Mainpuri,1984,3,32.481613,15.153871,23.817741,0.0,0,0.0,0.0,0.0
Mainpuri,1984,4,38.062,21.245667,29.653833,0.7246455,0,0.0,0.0,0.0
Mainpuri,1984,5,41.615158,26.355162,33.98516,0.0,0,0.0,0.0,0.0
Mainpuri,1984,6,37.896667,27.398998,32.647835,86.3421,5,0.0,0.0,0.0
Mainpuri,1984,7,33.67613,25.757742,29.716934,128.57791,11,0.0,0.0,0.0
Mainpuri,1984,8,33.083546,25.339355,29.21145,241.15878,14,0.0,0.0,0.0
Mainpuri,1984,9,32.399334,23.351002,27.875166,140.4054,7,0.0,0.0,0.0
Mainpuri,1984,10,32.489353,17.883871,25.186611,2.293307,0,0.0,0.0,0.0
Mainpuri,1984,11,28.834665,11.566667,20.200666,0.0,0,0.0,0.0,3.7849998
Mainpuri,1984,12,24.555483,8.142903,16.349194,4.4838014,1,0.0,5.3999987,54.589996
Mainpuri,1985,1,20.45516,8.369678,14.412419,14.496259,2,0.0,23.914999,111.215
Mainpuri,1985,2,25.674286,8.940001,17.307142,0.0,0,0.0,0.09000015,30.835
Mainpuri,1985,3,33.35903,16.008709,24.683872,3.3505206,1,0.0,0.0,0.0
Mainpuri,1985,4,38.338333,21.807333,30.072834,1.1190377,0,0.0,0.0,0.0
Mainpuri,1985,5,41.259678,25.984838,33.62226,0.0,0,0.0,0.0,0.0
Mainpuri,1985,6,39.683,27.614,33.648502,20.897377,4,0.0,0.0,0.0
Mainpuri,1985,7,33.085163,25.46516,29.27516,338.53363,21,0.0,0.0,0.0
Mainpuri,1985,8,32.86129,25.678389,29.269838,118.59833,11,0.0,0.0,0.0
Mainpuri,1985,9,31.785,24.063,27.924,268.43173,14,0.0,0.0,0.0
Mainpuri,1985,10,29.538065,19.16258,24.350323,174.19417,10,0.0,0.0,0.0
Mainpuri,1985,11,28.513334,13.256667,20.885,0.0,0,0.0,0.0,0.1949997
Mainpuri,1985,12,24.075485,10.856774,17.46613,7.032673,1,0.0,3.3050003,32.255
Mainpuri,1986,1,21.726774,8.134516,14.930645,6.1563816,1,0.0,24.650002,95.335
Mainpuri,1986,2,23.813929,10.815714,17.314821,63.47842,3,0.0,0.5100002,26.669996
Mainpuri,1986,3,31.041613,15.537419,23.289515,0.21102604,0,0.0,0.0,0.0
Mainpuri,1986,4,37.170666,21.238,29.204334,0.38459152,0,0.0,0.0,0.0
Mainpuri,1986,5,38.201935,23.935484,31.06871,15.425041,2,0.0,0.0,0.0
Mainpuri,1986,6,38.789,26.962,32.8755,43.40049,5,0.0,0.0,0.0
Mainpuri,1986,7,32.85,25.49129,29.170645,336.07108,13,0.0,0.0,0.0
Mainpuri,1986,8,33.44871,25.523226,29.485968,264.41812,10,0.0,0.0,0.0
Mainpuri,1986,9,34.031666,24.104668,29.068167,54.3316,4,0.0,0.0,0.0
Mainpuri,1986,10,31.996452,19.23903,25.617743,28.319683,3,0.0,0.0,0.0
Mainpuri,1986,11,29.486334,14.092667,21.7895,3.7268972,1,0.0,0.0,0.0
Mainpuri,1986,12,23.169355,8.705807,15.937581,0.0,0,0.0,15.629999,68.385
Mainpuri,1987,1,22.159033,8.270646,15.214839,4.866868,1,0.0,16.29,86.34
Mainpuri,1987,2,27.058573,11.666429,19.362501,7.642424,1,0.0,0.0,4.4349976
Mainpuri,1987,3,31.914192,16.57871,24.246452,1.3917577,0,0.0,0.0,0.0
Mainpuri,1987,4,37.67167,21.264,29.467833,0.22821505,0,0.0,0.0,0.0
Mainpuri,1987,5,38.120323,23.51516,30.817741,52.923634,5,0.0,0.0,0.0
Mainpuri,1987,6,41.771,27.549334,34.660168,10.009658,2,0.0,0.0,0.0
Mainpuri,1987,7,37.252903,27.17,32.211452,127.871376,6,0.0,0.0,0.0
Mainpuri,1987,8,35.521614,26.667742,31.094677,63.38983,8,0.0,0.0,0.0
Mainpuri,1987,9,34.623665,24.882332,29.753,82.69376,6,0.0,0.0,0.0
Mainpuri,1987,10,33.783226,20.028387,26.905807,46.165943,2,0.0,0.0,0.0
Mainpuri,1987,11,29.784,12.413667,21.098835,0.0,0,0.0,0.0,0.125
Mainpuri,1987,12,24.008387,8.234194,16.12129,4.9120226,1,0.0,2.005001,63.17
Mainpuri,1988,1,23.37871,7.802258,15.590484,1.7999523,0,0.0,5.4349995,74.695
Mainpuri,1988,2,26.989656,10.74862,18.869139,0.25613883,0,0.0,0.0,8.474998
Mainpuri,1988,3,31.365484,14.738065,23.051773,14.2635975,3,0.0,0.0,0.0
Mainpuri,1988,4,39.002666,22.204,30.603334,6.137595,1,0.0,0.0,0.0
Mainpuri,1988,5,41.790646,27.019676,34.405163,0.40530387,0,0.0,0.0,0.0
Mainpuri,1988,6,38.28133,26.901333,32.59133,96.94159,9,0.0,0.0,0.0
Mainpuri,1988,7,33.07,26.244194,29.657097,253.0078,20,0.0,0.0,0.0
Mainpuri,1988,8,32.357098,25.64645,29.001774,542.61505,21,0.0,0.0,0.0
Mainpuri,1988,9,34.57567,25.067333,29.8215,89.9544,6,0.0,0.0,0.0
Mainpuri,1988,10,33.23387,18.731289,25.982582,42.635296,2,0.0,0.0,0.0
Mainpuri,1988,11,29.459665,13.448334,21.454,0.0,0,0.0,0.0,1.125
Mainpuri,1988,12,24.697742,10.228709,17.463224,0.2781082,0,0.0,1.6599998,23.59
Mainpuri,1989,1,20.806774,7.0387096,13.922742,18.74461,1,0.0,44.835,126.395
Mainpuri,1989,2,24.755713,9.301429,17.02857,0.35378268,0,0.0,5.375,42.03
Mainpuri,1989,3,30.63258,14.605162,22.618872,24.776058,3,0.0,0.0,0.0
Mainpuri,1989,4,37.092,19.363667,28.227835,0.0,0,0.0,0.0,0.0
Mainpuri,1989,5,40.886772,25.466776,33.176773,3.6398647,1,0.0,0.0,0.0
Mainpuri,1989,6,37.63,26.349333,31.989666,80.12055,7,0.0,0.0,0.0
Mainpuri,1989,7,34.677418,26.031612,30.354515,104.24471,10,0.0,0.0,0.0
Mainpuri,1989,8,33.559032,25.320644,29.439838,175.4239,12,0.0,0.0,0.0
Mainpuri,1989,9,33.118332,24.417667,28.768,196.75859,6,0.0,0.0,0.0
Mainpuri,1989,10,33.491936,18.789999,26.140968,0.0,0,0.0,0.0,0.0
Mainpuri,1989,11,29.027998,12.641666,20.834833,0.0,0,0.0,0.0,1.7000008
Mainpuri,1989,12,22.527098,8.365162,15.446129,0.88780105,0,0.0,20.009998,79.17
Mainpuri,1990,1,23.34484,8.705483,16.025162,0.0,0,1.5300007,31.82,77.535
Mainpuri,1990,2,23.642857,11.241429,17.442142,35.19185,5,0.0,0.15500069,23.935005
Mainpuri,1990,3,29.020645,14.139032,21.579838,0.13968621,0,0.0,0.0,4.8549995
Mainpuri,1990,4,37.300335,20.361,28.830666,0.0,0,0.0,0.0,0.0
Mainpuri,1990,5,38.14484,25.272903,31.70887,15.669064,2,0.0,0.0,0.0
Mainpuri,1990,6,39.266,27.707666,33.48683,34.17431,1,0.0,0.0,0.0
Mainpuri,1990,7,32.73387,25.68258,29.208227,218.624,17,0.0,0.0,0.0
Mainpuri,1990,8,33.54774,25.74871,29.648226,183.05597,13,0.0,0.0,0.0
Mainpuri,1990,9,32.867332,24.759335,28.813334,155.55057,11,0.0,0.0,0.0
Mainpuri,1990,10,32.678066,18.838387,25.758226,9.976614,1,0.0,0.0,0.0
Mainpuri,1990,11,29.229668,13.328,21.278833,0.0,0,0.0,0.0,0.6899986
Mainpuri,1990,12,24.137096,8.904516,16.520807,8.4266815,2,0.0,0.9749994,45.955
Mainpuri,1991,1,21.768711,6.5941935,14.181452,0.0,0,0.3249998,49.275,122.5
Mainpuri,1991,2,26.268215,11.306071,18.787142,10.722144,1,0.0,0.0,11.330002
Mainpuri,1991,3,31.387096,15.385161,23.38613,4.1734176,1,0.0,0.0,0.0
Mainpuri,1991,4,36.948666,20.201666,28.575167,5.246076,1,0.0,0.0,0.0
Mainpuri,1991,5,41.279354,25.52097,33.40016,0.0,0,0.0,0.0,0.0
Mainpuri,1991,6,39.07733,27.388,33.232666,18.323372,3,0.0,0.0,0.0
Mainpuri,1991,7,36.94355,27.359356,32.15145,116.05271,7,0.0,0.0,0.0
Mainpuri,1991,8,32.57903,25.532259,29.055645,270.90826,18,0.0,0.0,0.0
Mainpuri,1991,9,33.537334,24.021,28.779167,144.43076,8,0.0,0.0,0.0
Mainpuri,1991,10,33.534195,17.721613,25.627905,0.0,0,0.0,0.0,0.0
Mainpuri,1991,11,27.760334,12.443666,20.102,1.5926988,0,0.0,0.0,0.0
Mainpuri,1991,12,23.178709,9.261291,16.22,22.806349,2,0.0,13.960001,55.225
Mainpuri,1992,1,22.453226,8.113871,15.283548,6.565219,1,0.0,25.6,89.245
Mainpuri,1992,2,23.614138,8.992759,16.303448,10.34507,1,0.0,5.124999,57.42
Mainpuri,1992,3,31.58742,15.034839,23.31113,2.916593,1,0.0,0.0,0.0
Mainpuri,1992,4,37.485,20.362333,28.923666,0.2210263,0,0.0,0.0,0.0
Mainpuri,1992,5,39.22903,23.826128,31.52758,0.69310725,0,0.0,0.0,0.0
Mainpuri,1992,6,40.552334,26.898,33.725166,27.092737,4,0.0,0.0,0.0
Mainpuri,1992,7,35.156773,25.786129,30.47145,208.91971,11,0.0,0.0,0.0
Mainpuri,1992,8,32.998066,25.466774,29.23242,184.73985,20,0.0,0.0,0.0
Mainpuri,1992,9,33.228333,23.153666,28.191,146.80566,9,0.0,0.0,0.0
Mainpuri,1992,10,32.533546,18.783226,25.658388,77.88603,4,0.0,0.0,0.0
Mainpuri,1992,11,28.381,13.425,20.903002,60.144028,2,0.0,0.0,4.1900005
Mainpuri,1992,12,24.66742,8.635161,16.65129,0.0,0,0.0,0.38500023,41.925003
Mainpuri,1993,1,21.809355,8.297742,15.053549,0.0,0,0.0,23.000002,91.745
Mainpuri,1993,2,26.837858,11.562858,19.200357,13.595207,2,0.0,0.0,12.239998
Mainpuri,1993,3,29.01,14.268388,21.639194,29.090998,4,0.0,0.0,0.21500015
Mainpuri,1993,4,37.322998,20.260668,28.791834,0.12469719,0,0.0,0.0,0.0
Mainpuri,1993,5,40.918064,25.772903,33.34548,1.8417606,0,0.0,0.0,0.0
Mainpuri,1993,6,39.42,27.155666,33.287834,56.341576,6,0.0,0.0,0.0
Mainpuri,1993,7,35.123547,26.702902,30.913225,152.52019,10,0.0,0.0,0.0
Mainpuri,1993,8,34.742905,26.362904,30.552904,156.8252,11,0.0,0.0,0.0
Mainpuri,1993,9,31.704334,24.361666,28.032999,417.1253,18,0.0,0.0,0.0
Mainpuri,1993,10,33.629032,19.278387,26.45371,1.1173528,0,0.0,0.0,0.0
Mainpuri,1993,11,29.530666,13.821667,21.676168,0.90165675,0,0.0,0.0,0.0
Mainpuri,1993,12,24.952902,8.631935,16.79242,0.0,0,0.0,0.21500015,44.37
Mainpuri,1994,1,23.080322,9.690001,16.38516,14.525571,2,0.0,8.21,55.555
Mainpuri,1994,2,24.625357,10.201785,17.41357,8.980927,1,0.0,0.0,26.800007
Mainpuri,1994,3,32.88903,15.568065,24.22855,0.0,0,0.0,0.0,0.0
Mainpuri,1994,4,36.697334,20.075335,28.386333,17.34143,1,0.0,0.0,0.0
Mainpuri,1994,5,41.300323,25.912903,33.60661,1.6013224,0,0.0,0.0,0.0
Mainpuri,1994,6,39.988667,28.302,34.145332,42.687187,3,0.0,0.0,0.0
Mainpuri,1994,7,34.18871,26.43742,30.313065,180.60876,16,0.0,0.0,0.0
Mainpuri,1994,8,32.70677,26.241613,29.474194,173.41684,14,0.0,0.0,0.0
Mainpuri,1994,9,34.128666,24.333,29.230833,6.6730976,1,0.0,0.0,0.0
Mainpuri,1994,10,33.501614,18.869999,26.185806,0.0,0,0.0,0.0,0.0
Mainpuri,1994,11,29.761,13.864,21.8125,0.0,0,0.0,0.0,0.0
Mainpuri,1994,12,25.13129,9.545161,17.338224,0.0,0,0.0,2.9449997,40.649994
Mainpuri,1995,1,20.748388,7.8803225,14.314355,11.962174,1,0.0,28.465,114.255
Mainpuri,1995,2,25.465714,10.9728565,18.219286,4.655696,1,0.0,0.0,21.725006
Mainpuri,1995,3,30.35355,15.371613,22.862581,0.45200682,0,0.0,0.0,0.0
Mainpuri,1995,4,37.840332,20.996,29.418165,1.5760584,0,0.0,0.0,0.0
Mainpuri,1995,5,41.674194,25.644516,33.65935,0.0,0,0.0,0.0,0.0
Mainpuri,1995,6,41.19,27.862,34.526,50.03605,4,0.0,0.0,0.0
Mainpuri,1995,7,35.262905,26.339033,30.800968,63.88483,8,0.0,0.0,0.0
Mainpuri,1995,8,32.64097,25.546774,29.093872,291.01968,26,0.0,0.0,0.0
Mainpuri,1995,9,33.41133,24.522667,28.967001,130.47179,10,0.0,0.0,0.0
Mainpuri,1995,10,34.09161,20.270645,27.18113,0.0,0,0.0,0.0,0.0
Mainpuri,1995,11,29.390001,13.199666,21.294832,0.0,0,0.0,0.0,0.20999908
Mainpuri,1995,12,24.321291,9.47613,16.898708,0.2870445,0,0.0,0.64000034,39.72
Mainpuri,1996,1,21.752258,8.636129,15.194193,34.433517,3,0.0,11.255001,87.05
Mainpuri,1996,2,25.154482,10.932414,18.04345,66.1061,5,0.0,0.0,18.945002
Mainpuri,1996,3,31.945484,16.731289,24.338387,1.899442,0,0.0,0.0,0.0
Mainpuri,1996,4,38.024,20.823334,29.423668,0.07038157,0,0.0,0.0,0.0
Mainpuri,1996,5,40.809677,25.059677,32.934677,1.8825055,0,0.0,0.0,0.0
Mainpuri,1996,6,37.63,26.863667,32.246834,75.47759,7,0.0,0.0,0.0
Mainpuri,1996,7,34.17645,26.268064,30.222258,259.99176,22,0.0,0.0,0.0
Mainpuri,1996,8,32.17645,25.611935,28.894194,438.4858,23,0.0,0.0,0.0
